gene_name,GSM6765206,GSM6765207,GSM6765208,GSM6765209,GSM6765210,GSM6765211,GSM6765212,GSM6765213,GSM6765214,GSM6765215,GSM6765225,GSM6765240
RPUSD1,24.95231952,33.7871903,34.59915362,27.49011197,26.14792798,26.02706035,32.47482829,31.82500052,31.61095867,25.64263956,23.17811911,23.60382261
RHBDF1,30.75005488,32.39337707,31.40005958,40.64401626,41.37175093,41.38164886,39.17366833,32.68333301,38.21500027,33.3024817,40.70369183,35.03563914
LUC7L,18.23626342,16.56519429,18.12348768,19.07463531,19.1732173,19.88693293,19.74759751,16.67768904,18.63061369,19.21614283,19.84208889,19.46191179
CACNA2D2,1.732642198,2.87454761,2.650740297,1.94941631,2.087427644,1.926710573,2.342240846,2.474051642,2.218553929,2.299748546,1.281305771,2.571977242
BAIAP3,2.102151672,3.121134883,1.749170577,3.656615563,2.669497225,2.642513123,2.803565909,2.979394946,3.634432582,3.465886867,3.311892154,3.164380619
TSR3,112.8105381,142.9578429,127.7818852,130.3118938,117.6120239,124.1555308,113.2545775,109.086278,117.8467733,95.5668177,105.7396841,99.86315357
PIGQ,11.79749831,15.62605579,13.3211925,13.89555401,13.13137656,13.99810647,14.61280917,12.83849453,13.90029949,9.53947162,10.69523039,8.874158598
CRAMP1,17.6107148,19.41316194,19.41010256,20.95291447,22.36363576,23.03362202,21.18983991,20.77605789,21.68337129,18.81790251,20.61401554,20.37155251
TEAD3,50.01971086,52.75950472,51.85114872,52.90329916,52.17249815,48.49449978,52.18592777,43.04080778,47.96027806,47.68452052,51.84058563,50.08751966
SELE,0.061244165,0,0.068946425,0.237119557,0,0.295117126,0,0,0.113273069,0,0.181162626,0.625690982
DNAJC11,28.18050932,26.28455537,28.92535152,24.81642991,26.24313354,25.8939296,29.87324128,25.59255614,29.33070518,25.9424439,27.86807249,25.84214406
FMO3,20.66270223,19.18024425,19.67557349,20.13174224,19.08314038,17.6112153,21.21585152,16.97221991,19.93895866,20.05692638,18.30008552,16.31668498
MYLIP,44.34241059,43.60056313,46.52249799,44.12965789,39.93939015,39.54045919,41.36605829,46.07147255,43.12009277,33.67957511,36.84834251,38.50384808
NOX1,1.214912769,1.191040109,1.119030572,0.855234201,0.841529003,1.596626588,0.952838949,0.600057719,0.612823784,0.930717905,1.061792513,1.002986445
E2F2,0.617061317,0.80098041,0.694664895,0.92908727,1.24069806,0.681411503,0.542206028,0.628593968,0.855956179,0.928551406,0.608430467,1.167427009
PSMB1,193.6568665,182.9027534,183.9563324,179.1964885,184.0400669,192.8864387,172.7730657,191.3450613,200.7416752,192.5999458,182.3367951,183.6221163
SYN1,1.128579197,0.901513527,1.101111161,0.971006596,0.764356908,1.540846594,0.865459219,1.124123665,0.695781267,1.086900141,0.890234989,0.683255968
JARID2,16.50828438,14.49838484,13.16607291,17.47365557,15.76559572,15.44366729,15.3069552,15.76290314,15.3494986,14.99972385,15.10204031,15.7778209
CDKL5,14.38967784,10.45172872,13.22670139,12.04235374,12.84781096,13.47473964,11.94491885,13.15749282,11.6608501,10.96516889,11.54088123,12.47815023
CAMK1G,0.337579018,0,0.095008505,0.217834593,0.321515663,0,0.080898419,0.114629415,0.156090834,0.203195023,0.499285939,0.383202303
CDK11A,11.9858144,11.18474237,12.80920173,15.04082533,12.69555863,15.50363142,12.07166687,12.45364627,13.4336959,13.43157066,11.51862972,12.72789305
NADK,58.24056249,63.07765526,62.15910123,61.36725075,57.95055265,63.96488853,59.54960224,59.03797679,59.96757614,57.30376907,61.08032917,56.72439808
TFAP2B,0,0,0,0,0.057947692,0.054971858,0,0,0.084398098,0,0,0
TFAP2D,0,0,0,0,0,0,0,0,0,0,0,0
DLEC1,0.437905332,0.242169585,0.417134967,0.043472867,0.470538314,0.527533365,0.516632168,0.274516691,0.249206186,0.202756368,0.498208085,0.497087564
CYTH3,11.3642303,12.05221762,11.37798824,16.35139664,13.14169439,14.09799102,10.89342899,11.95430069,10.82229779,9.31450465,11.69401944,10.37496483
ADAM22,1.634680527,1.158658086,0.959010352,0.980550303,1.432636615,1.053968998,0.971072818,1.282150543,1.043284057,1.108669625,0.766180243,0.784058487
SYPL1,87.44500484,76.33247499,83.67037169,79.37258628,92.34700381,89.77665038,86.1266958,93.05880852,84.2935035,93.69348612,87.77745961,84.026808
CYB561,12.35681988,17.66554568,13.49292993,14.57846494,17.03871123,15.90815603,13.26831835,14.98286112,14.22265722,12.76875071,10.23611597,12.52180094
SPAG9,66.44918254,53.35173781,60.69568246,62.58373646,62.74329174,72.64129487,59.55638039,62.35901509,61.18948517,59.1972344,59.53711527,66.50388544
CELSR3,5.718710434,6.220430321,6.4379135,5.469865941,5.691237353,6.009714006,5.462354713,6.280069774,5.194702941,5.321978418,5.413773664,5.754951555
AASS,52.00905264,38.68334482,48.34872189,45.52716835,45.27928628,55.34265383,43.30949794,48.14380404,44.39350728,36.88636092,39.55207752,40.857738
PLEKHG6,36.78945647,45.58232274,42.15844065,39.82139077,39.01579993,37.88586883,38.55170484,34.65618563,37.9237703,34.92283293,34.90969784,35.69934244
SS18L2,33.10667078,26.44573958,24.60325023,23.73692202,29.9513225,26.06716368,23.43835368,22.33666316,29.21520144,27.09099996,26.88297052,34.38783071
MPND,27.68905811,37.28328207,30.55406753,34.67322859,33.07317132,31.04447803,35.47685869,32.58183092,33.4651434,31.1879073,30.20765219,29.09719235
MGST1,262.5590791,209.6729282,233.2000292,223.7408639,227.3932526,213.6240671,230.8770648,227.2206733,203.9903507,282.3620545,265.2043725,289.3884466
CRY1,39.58668146,33.850551,35.83731938,41.31113244,40.49994708,42.66543832,37.49626499,33.66528338,42.52877878,38.18128819,41.04543884,42.13654701
PGLYRP1,0,0,0,0,0,0,0,0,0,0,0,0
NFIX,0.222838577,0.106802602,0.150518076,0.172553203,0.056596008,0.053689588,0.042721349,0,0,0.053652256,0.032958259,0.050590974
ST3GAL1,20.68735477,20.4156456,21.50309078,20.67902902,21.59670929,20.86986832,21.38145582,20.25516792,19.48307023,21.84846913,21.02370582,20.24167032
MMP25,0.529186515,0.951111634,0.29786934,2.646438913,2.436027608,2.948425819,1.394973776,1.078153635,1.101091061,1.59263551,2.25019683,2.628085508
IL32,81.66024872,101.2017061,97.54640756,86.5245247,82.69274647,78.65703685,90.77805973,88.32801934,93.8089858,98.93780341,93.01001569,94.18680328
PKD1,5.668238067,6.192447385,5.255018234,7.178338641,6.755368165,7.303081902,6.261499222,5.887394488,6.713421943,6.148568251,6.175497837,5.866560102
MAPK8IP2,3.975658712,4.879844637,4.639393391,3.441433094,4.679228588,3.971676393,4.415129325,3.424358384,3.721390852,4.144013954,2.796621813,3.467276354
MED24,26.02102904,25.5229072,25.34229735,24.26230554,27.97195505,28.09068248,24.0535797,24.43882014,24.99605696,22.53462578,23.44937078,24.04233927
RHOBTB2,42.47133955,47.92299313,45.21781078,43.84977244,43.09287137,43.862321,42.63489303,42.78680556,41.13131052,33.65749541,36.67945727,32.85150249
HEATR5B,28.53661408,25.00114347,27.63481179,30.80040465,27.44932493,32.8165909,26.86416723,30.2855424,26.10593612,24.42089447,25.99438484,27.36207715
SEC62,49.06648006,36.8456584,39.48365563,36.85119453,43.27884166,42.33665114,39.93622703,37.09967729,35.84135354,42.64840045,42.7824065,48.78076381
RPS20,224.9171372,257.3898599,231.6116197,248.3726515,250.8082069,260.9208465,247.7955765,251.2322436,265.0129099,244.1827491,248.1780428,241.8264383
CSDE1,289.275188,238.8594729,270.5494945,254.5116345,273.0257444,273.1174668,255.2046338,265.2184237,256.1389526,258.9417784,257.346041,271.4255471
UBE3C,65.34738501,55.54744815,57.85062204,56.05310754,59.68335552,63.26425662,57.87786311,54.10777101,57.21783489,51.58891214,50.73677073,53.5237349
REV3L,11.21202483,8.261020116,10.43357787,10.32730574,11.65450504,11.7640218,10.44417147,10.40836937,10.61935249,9.007369635,8.843047162,10.36660151
TENM1,5.815070825,5.140927029,5.73728779,5.143707155,5.337851439,6.034499879,5.532408015,6.034684064,5.478284739,3.90658819,3.865439532,3.436459363
PAX7,0,0.103981152,0,0.111996528,0.165302661,0,0,0,0,0,0,0
MASP2,2.24323121,3.00407094,3.119546349,4.598013896,3.770275288,4.371470084,3.288690818,3.046875174,4.453997119,2.779910302,3.073828025,3.295341769
IYD,7.101604386,6.885294341,7.079298083,6.506531341,7.744673761,7.379608502,7.379010094,6.55323602,6.943315551,5.808216594,6.073537358,6.738325153
FAM76A,5.43072086,4.171232025,4.389326989,7.278288976,7.515315714,7.381000753,5.072254671,4.255553113,5.086533619,4.107017705,4.942856539,5.769502995
TRAF3IP3,0,0.173695484,0,0.140313585,0.092043366,0.08731659,0,0,0.033514213,0.174511752,0.026800381,0.041138621
POMT2,12.79724009,13.78690547,14.02753871,13.18360726,12.2239347,13.32040399,12.34777597,13.15077035,12.87256524,10.87864899,11.39377698,9.748225494
VTA1,34.24720067,28.70145562,31.88892797,27.76757781,31.6470404,30.86096464,28.19161662,27.06884096,26.48167661,29.44194542,27.18625011,27.76205123
MLXIPL,16.27446361,16.07539978,16.87650973,14.60446352,16.29635915,14.33515349,15.20883558,15.05347289,15.31978853,17.34471031,17.25465843,15.82533989
BAZ1B,66.35751547,52.91131017,57.63942612,56.83594556,60.67398283,63.98011789,61.05341811,61.11352005,60.70297346,55.55455549,59.63369424,64.1712965
RANBP9,64.97640321,59.62380732,65.19526685,55.80418919,63.88084339,59.38457246,64.51695878,62.63214389,63.24672873,61.49272232,60.79530816,65.38630254
ETV7,2.129563341,2.409896797,2.397383946,2.748349502,2.253589147,2.422906629,3.515639469,2.892485469,1.312898806,1.566673002,1.837304957,1.34298364
SPRTN,11.88900029,8.54728242,10.5467484,10.61775819,9.481355001,10.94229442,10.89501445,8.332506536,9.411331099,8.816448339,8.967872073,10.63467495
EEF1AKNMT,29.91209165,31.53643042,30.37256492,25.64113875,28.58185564,28.88045772,29.79730984,30.27197994,30.64481505,23.30012032,25.1564002,23.13577653
DYRK4,3.10568868,2.337711226,2.554966456,3.391475234,2.882063852,3.933207589,3.320528022,3.785663258,3.866202217,3.211483805,2.97391523,2.350278486
ZNF207,26.87328537,24.25075374,25.73997253,26.14301265,25.56639055,25.9415856,24.89280221,25.89984822,26.52467682,27.14071589,23.6509044,25.95456256
UQCRC1,127.5467091,146.9452137,129.6727318,127.6135417,129.9099892,123.8722357,125.035627,128.5910206,133.3534073,112.8110358,111.6306122,99.80673817
STARD3NL,42.11694213,40.78977574,41.88695115,44.18414994,42.65579162,49.80339054,44.45885372,44.65886098,43.24936671,41.29251874,40.50876318,42.38280928
CD9,82.13552818,80.88152096,79.25584401,84.15726986,83.40808479,83.43031997,85.90794443,82.61728656,87.36829316,90.59736734,88.9656817,96.68069899
HHATL,0.972526811,1.398344875,1.204318336,0.502045377,1.111500132,1.405893841,1.118683956,1.056749846,1.259103898,0.468305428,0.647273739,0.77277362
NCAPD2,37.37641494,34.38170554,33.96458607,33.39044053,37.43085018,37.39127139,32.45739601,36.91045917,38.57889897,27.85411198,31.17149386,31.6853223
IFFO1,2.591111985,3.622133382,3.706993388,3.901345124,4.661431265,3.316536808,3.622159468,2.052974716,3.744019994,3.119275976,2.435110513,3.308958884
GIPR,3.767778757,3.053977114,2.682204993,3.932969405,2.955229389,4.33869915,3.346120761,4.365008539,3.279354786,5.069413183,4.056538199,4.276988262
PHF7,6.512344812,4.701886145,4.887571895,4.310068515,5.61932409,6.336552445,5.0420589,5.329927065,6.794498496,5.327043845,7.656113526,6.444724584
SEMA3G,2.114701453,2.400487417,2.255355454,2.082787022,2.332087457,1.810084839,1.707025567,2.040844215,3.139259752,3.349678213,2.428070953,2.337329047
NISCH,32.51248779,34.72304401,32.17011886,37.35966628,37.19391966,37.03872989,35.65172439,32.79387939,35.71286617,33.58032078,32.89050259,35.04182508
STAB1,0.663169963,1.017106157,0.836160988,0.992805639,1.01058191,0.830860068,1.245964016,1.188993287,0.883119125,1.24542352,1.569346058,1.355033456
FUZ,5.421384134,6.72386217,6.317341683,5.646437879,6.401424395,6.989318949,7.567248531,6.846865836,6.596727406,5.495967796,4.571856351,3.238987296
SLC6A13,1.390096771,1.427676172,2.086559636,1.708587142,2.773991373,1.355639957,1.776676475,1.798193234,1.163084561,2.310954288,1.419605367,1.577966212
IDS,53.76158346,47.76088495,49.12587823,50.38949609,49.88900957,50.89474873,46.20419112,48.84540204,46.47509679,49.00397577,48.02599971,49.70695439
PRSS3,38.65279755,45.90952221,48.26432058,45.09176067,36.86712937,43.92066434,44.4941305,46.53954267,41.3640709,46.93805038,41.94001892,41.96065219
ZNF200,8.915183624,7.046678443,7.00016786,9.716968416,9.370979504,8.934869743,8.222680177,8.496702853,7.690211076,6.809228372,8.171828554,7.526260864
CD4,5.053980891,5.538759049,5.134503964,5.567999418,4.617821921,5.345913646,5.021844369,6.194868422,5.414711207,5.193802132,4.056520216,3.778036663
LRRC23,13.43591038,14.11418086,14.91845213,14.25203521,12.85500808,13.19261545,14.20249677,14.49949429,14.55265732,13.73736839,13.33872161,12.01336709
BTK,1.718959738,1.32407213,1.313131758,1.584597867,1.169403417,0.739566742,1.471201851,0.917235768,1.476090453,1.182484,1.225787907,1.463455877
HFE,0.989835217,1.008122466,1.114320017,0.702598129,0.502791954,0.417350219,0.85394518,1.210001851,0.778061233,1.608660089,1.134588806,1.685414887
SCMH1,25.38970737,26.94096243,24.67221538,28.69166185,28.15167143,30.20590476,28.27307879,32.25522761,27.50961418,24.55849687,26.2956513,26.59856562
FYN,11.48324384,12.03370327,12.71408917,13.54824762,16.21874649,13.33136163,12.7876047,11.99384696,13.49319007,13.32209196,11.15446963,12.47592116
HIVEP2,11.91471758,11.46524683,11.87004429,13.23354861,13.8248617,13.87702767,13.08879477,13.24730896,11.89589411,12.78845209,13.25556139,13.73443089
FMO1,8.577243676,5.699232368,6.759161432,4.327179559,4.356855597,5.166393156,8.595625472,6.566400629,6.273447472,7.040182928,6.573608105,7.612129703
ELOA,49.49405598,48.0050853,47.91798277,50.36080408,49.68608787,50.46092279,44.04763605,47.19933691,48.51665611,41.51978027,44.2683529,43.0539978
LYPLA2,153.2879339,169.0168356,155.6691556,167.1590016,166.0685936,150.1739489,146.9374678,147.2338554,161.4187752,136.1834964,138.3316041,134.7233874
CLCN6,21.3750755,23.26468554,22.36104738,23.90492778,28.88954411,29.60008882,24.34368343,24.17840546,26.02754012,24.90470382,24.80338676,27.54067872
MRC2,16.87495588,19.70907448,18.66139442,22.87821773,21.86221955,19.40479055,21.15932457,25.06201468,23.72334373,21.64848595,21.52345857,19.92954305
SLC6A7,0.722357534,0.708163432,0.591420725,1.186503313,0.833921071,0.553767241,1.384862907,0.981144176,1.153838624,0.948655185,1.019818089,0.894526957
TSPAN9,41.20448915,45.95981243,43.54744069,44.88307482,43.389016,40.52381257,44.4882491,43.97732207,45.55239147,44.75575643,45.27052006,43.44875909
BTBD7,21.5116443,15.38208152,17.18626982,18.10304839,20.11037492,18.62979913,17.67467347,17.47036041,16.50130644,16.64775589,15.11999774,16.65437176
APBA3,8.883709167,11.36617494,10.79198825,11.07639856,10.26153588,10.52058801,11.54667357,9.543984496,11.78926507,9.00274505,10.09564021,8.8309094
MKS1,9.573403204,10.72818783,9.924498045,9.066363349,10.05807378,10.53719388,9.836993837,10.00958223,9.744844899,8.042496891,7.079624857,7.583609286
ABHD5,23.73146017,17.052178,21.85092278,18.99168604,21.6678556,19.74728547,21.46268645,21.10093535,19.60330265,23.68026554,21.40671081,22.87889044
ANOS1,6.107501329,5.702372208,7.232773989,5.630110679,5.640612925,7.644208631,5.512332831,7.110455194,5.648010823,3.580731278,4.311258652,4.591934517
AKAP8L,53.52983641,59.30278102,52.4179076,60.94805175,62.2185244,65.75176438,60.80069693,54.90584244,57.58255081,54.78832348,56.14809047,50.21843925
MBTD1,6.138073725,4.590817091,5.32555469,8.325259709,4.766165375,5.887245694,5.059304249,5.150920013,5.567819132,5.977282556,5.551081091,6.435067629
UTP18,36.88765769,31.37507212,34.859088,35.67103911,35.75917109,31.41927411,29.98084038,35.28363805,29.98052752,31.52251673,30.19876422,29.1341495
RNF216,19.83275623,20.80430305,20.21048753,18.69712134,20.41045628,18.42971395,20.24790063,20.97951503,21.81788871,19.79261942,19.65531271,20.0442115
TTC19,24.21736336,18.73344812,22.71917949,24.24894097,22.62314639,23.08214189,22.23570686,22.05489645,22.00927163,22.89854191,22.0259819,22.3819515
PTBP1,103.6057128,120.4250624,105.9779775,122.7565498,111.3583645,111.5877598,114.5293129,108.1331601,115.1695,103.3556815,105.2848461,105.425562
DPF1,0.702164357,1.051671874,0.724598199,0.981707897,1.114587632,0.634409596,0.841343558,0.874240342,0.757560846,0.704409414,0.562528825,0.996325988
SYT7,78.36687368,80.0493129,80.36165048,72.51970833,77.10931806,75.30927507,79.41672642,78.75812996,75.56883499,89.39952974,90.71521454,94.36728458
LARS2,8.421218374,8.001759083,6.855376321,8.647789279,7.186830867,8.072227631,7.616644514,7.717672309,7.557377939,7.576077393,7.499872811,7.554956795
PIK3C2A,69.72818585,54.5169149,63.75983202,60.09773348,66.07116602,66.53810625,63.03677943,62.91794898,58.38679045,54.40575449,57.04835503,63.49467313
PLAUR,10.27173347,12.0811308,10.78317755,13.25638596,12.56380584,12.98141242,10.63147167,7.788936326,10.95584645,14.11031467,11.92998775,11.23074212
ANLN,9.413709243,6.73406703,7.539591062,8.582908157,10.64591955,9.422169087,9.427761736,8.460518656,8.79210186,9.86666513,7.515681229,8.772054722
WIZ,12.63409916,14.48751322,13.25764112,13.83358292,11.8332772,14.73789576,14.33006899,13.27788007,14.24763324,11.14896724,12.40806352,10.96708924
RABGAP1,18.90649084,16.99040213,18.17452173,15.44814088,17.383231,18.33925091,17.03465572,17.13375931,14.70252499,15.11197204,16.34205274,16.4446593
DCN,4.163295201,4.800746331,3.905736951,4.853051963,4.51946276,4.260406595,4.977792938,5.198774687,5.381824851,5.28138649,5.280302942,5.005450294
QPCTL,32.49056945,39.69075235,37.86258509,37.67268653,38.84184283,39.14055889,36.74082309,36.54549446,39.31824413,33.00188344,33.3188195,26.50866434
PPP5C,22.34564523,24.02125968,19.49136539,24.28783496,22.84204982,23.10089769,22.74915126,22.92471884,24.32841552,19.36455165,20.15793908,20.05863239
CEP68,2.703450848,3.005125245,2.896773291,2.984558751,3.681254292,2.864395253,3.309564363,2.698676606,3.403696117,2.548715496,2.721840826,3.21671292
MAP4K3,26.15724554,21.11679325,23.39041621,23.46282872,27.62174898,26.20326733,26.1850122,24.94529905,23.97489221,24.45426605,25.82568064,28.90266671
ZBTB32,0,0,0,0,0,0,0,0.139279553,0,0,0,0
TYROBP,1.548322728,1.113125688,0.348608936,0,0.786478594,2.611314765,0.890506964,1.261808251,0.286367307,2.98228462,2.289999458,1.406060931
TMEM159,17.34823588,17.497715,18.29392851,16.86267971,15.75585957,18.12126446,16.6295271,14.91347516,14.31690998,15.8616037,12.1796101,16.07831774
GABRA3,1.150534369,1.54076265,1.066659342,1.746875962,1.976714451,2.282855414,2.205739257,2.114263609,1.314322431,0.896212459,1.451418211,1.459677592
BRCA1,3.289744893,3.652486028,4.077218632,3.50557797,4.292587657,3.563128614,2.864148284,3.443464683,3.600454972,3.960315984,2.834544891,3.357487963
ERCC1,14.05336124,17.62342538,14.80006233,19.2419515,16.56689795,16.80836519,15.6439204,16.89871118,18.25971622,14.31052698,14.26654056,13.32246515
CD22,0.364464873,0.600467964,0.461588766,0.411571344,0.462829576,0.493944211,0.567719254,0.309397157,0.252783598,0.274222643,0.404287982,0.155145653
SEMA3B,248.1922142,302.4030693,271.5119061,276.8849885,262.9251934,252.3559946,277.3049698,262.7020026,254.2414425,262.5561525,279.4699378,262.1677759
MBTPS2,10.76992172,8.164124646,8.624924136,8.631363927,8.532919066,9.305146896,9.661577454,8.614903556,9.117589287,8.12689229,7.755481898,8.162187636
PRICKLE3,6.299505175,5.523003279,6.313387926,5.651306193,8.78012139,5.645366208,6.848573386,6.365067935,8.027918933,4.716614458,5.737964451,8.197342921
LTF,0.704100634,0.843657558,0.871915606,0.726952644,1.162367648,0.593748431,0.674930907,0.478173345,0.325564235,0.423811129,0.260344636,0.719332877
