gene_id,log2FoldChange
ENSG00000204262,-2.673276631
ENSG00000204267,-0.92891104
ENSG00000204272,-2.538864416
ENSG00000204282,3.367515189
NA.1438,NA
ENSG00000204304,1.130134505
ENSG00000204305,2.000775505
NA.1439,NA
ENSG00000204315,-1.730568545
ENSG00000204323,-2.587725032
ENSG00000204348,0.86190304
ENSG00000204356,-1.3688768
ENSG00000204363,3.192686138
NA.1440,NA
ENSG00000204370,-1.073238405
NA.1441,NA
ENSG00000204385,4.306108041
ENSG00000204386,0.818202873
ENSG00000204388,3.962796583
ENSG00000204389,4.248633929
ENSG00000204390,3.75796465
ENSG00000204392,-1.013731596
ENSG00000204396,2.777323365
NA.1442,NA
ENSG00000204421,-2.834374544
NA.1443,NA
ENSG00000204463,0.414529315
NA.1444,NA
ENSG00000204469,0.551318988
ENSG00000204498,0.983039469
NA.1445,NA
ENSG00000204516,3.270276351
ENSG00000204520,1.097844957
ENSG00000204524,1.463501778
ENSG00000204525,-0.921601204
NA.1446,NA
ENSG00000204538,-2.347276193
ENSG00000204539,-1.461986019
ENSG00000204568,-0.959906372
ENSG00000204569,2.001547275
NA.1447,NA
ENSG00000204590,0.855886291
ENSG00000204592,-1.132489067
NA.1448,NA
NA.1449,NA
NA.1450,NA
ENSG00000204618,-0.937999504
NA.1451,NA
NA.1452,NA
ENSG00000204628,-1.58833695
ENSG00000204632,0.80254469
ENSG00000204642,1.879029977
NA.1453,NA
NA.1454,NA
NA.1455,NA
ENSG00000204673,0.790086819
ENSG00000204681,1.988367167
NA.1456,NA
ENSG00000204713,1.360869388
NA.1457,NA
NA.1458,NA
NA.1459,NA
ENSG00000204842,1.292810887
NA.1460,NA
ENSG00000204859,1.129577131
NA.1461,NA
ENSG00000204866,-3.93334724
ENSG00000204920,1.676835642
ENSG00000204922,-1.408906682
NA.1462,NA
NA.1463,NA
ENSG00000204946,2.054241725
NA.1464,NA
ENSG00000205045,2.858618188
ENSG00000205076,-2.499946381
ENSG00000205085,2.165402001
NA.1465,NA
NA.1466,NA
NA.1467,NA
ENSG00000205155,-1.096952732
NA.1468,NA
ENSG00000205189,3.683826046
NA.1469,NA
ENSG00000205213,-1.947857082
NA.1470,NA
ENSG00000205250,1.465992643
NA.1471,NA
ENSG00000205307,1.847387326
ENSG00000205336,-2.185755019
ENSG00000205358,-1.769156201
ENSG00000205364,-2.056889318
ENSG00000205413,-1.630094543
ENSG00000205420,-5.351796356
NA.1472,NA
ENSG00000205488,-2.111413246
NA.1473,NA
ENSG00000205517,4.085588442
ENSG00000205542,-1.500820383
ENSG00000205544,-2.76373009
NA.1474,NA
ENSG00000205560,2.257378082
NA.1475,NA
ENSG00000205730,1.870012312
NA.1476,NA
ENSG00000205765,0.663013926
NA.1477,NA
NA.1478,NA
ENSG00000205853,3.224699918
ENSG00000205885,2.729607807
ENSG00000205890,8.362289836
ENSG00000205903,1.823751754
NA.1479,NA
ENSG00000205937,0.780209829
NA.1480,NA
ENSG00000205978,-2.963691968
NA.1481,NA
NA.1482,NA
ENSG00000206073,-4.318467054
ENSG00000206075,-1.82993522
NA.1483,NA
NA.1484,NA
NA.1485,NA
NA.1486,NA
ENSG00000206344,4.926433401
NA.1487,NA
ENSG00000206503,-1.295197926
ENSG00000206527,-1.19531988
NA.1488,NA
ENSG00000206573,1.577329252
ENSG00000211445,-3.892291344
ENSG00000211448,2.055557438
NA.1489,NA
NA.1490,NA
NA.1491,NA
NA.1492,NA
NA.1493,NA
NA.1494,NA
NA.1495,NA
NA.1496,NA
NA.1497,NA
NA.1498,NA
NA.1499,NA
NA.1500,NA
ENSG00000212907,-0.221872994
NA.1501,NA
ENSG00000213020,1.722852773
NA.1502,NA
ENSG00000213047,1.180251375
NA.1503,NA
NA.1504,NA
ENSG00000213079,0.981169063
ENSG00000213096,1.989273388
NA.1505,NA
NA.1506,NA
ENSG00000213190,-1.461226582
ENSG00000213199,3.304347617
ENSG00000213246,-0.797891159
ENSG00000213281,0.743548893
NA.1507,NA
NA.1508,NA
ENSG00000213339,0.955498159
ENSG00000213341,1.339468659
NA.1509,NA
ENSG00000213398,2.829772646
NA.1510,NA
ENSG00000213445,2.381848047
ENSG00000213462,-1.327792886
ENSG00000213465,-1.914785439
NA.1511,NA
ENSG00000213585,-0.843328564
ENSG00000213593,-0.979452369
ENSG00000213619,-1.156225535
ENSG00000213626,1.785086779
NA.1512,NA
ENSG00000213676,-1.246812951
ENSG00000213719,0.690312968
ENSG00000213722,1.291596773
ENSG00000213741,-1.492381441
NA.1513,NA
ENSG00000213780,1.150544463
ENSG00000213782,1.85259453
ENSG00000213793,1.664325809
ENSG00000213859,1.521469424
NA.1514,NA
ENSG00000213903,-1.804368134
ENSG00000213906,-1.63746286
ENSG00000213923,1.592987961
NA.1515,NA
NA.1516,NA
NA.1517,NA
ENSG00000213977,-2.0680237
ENSG00000213983,0.699177436
NA.1518,NA
ENSG00000214021,1.517529576
ENSG00000214022,1.140393276
NA.1519,NA
NA.1520,NA
ENSG00000214049,1.471398405
NA.1521,NA
ENSG00000214078,0.838402184
NA.1522,NA
NA.1523,NA
ENSG00000214114,-5.174082183
ENSG00000214160,-1.044970749
NA.1524,NA
NA.1525,NA
ENSG00000214194,-0.743188333
ENSG00000214226,3.142952622
ENSG00000214253,-1.331866359
NA.1526,NA
NA.1527,NA
NA.1528,NA
ENSG00000214530,-0.998630384
NA.1529,NA
ENSG00000214548,7.776516605
NA.1530,NA
ENSG00000214575,3.516021599
NA.1531,NA
ENSG00000214655,0.882646795
NA.1532,NA
ENSG00000214706,-0.993774004
ENSG00000214736,-1.956785677
NA.1533,NA
NA.1534,NA
NA.1535,NA
NA.1536,NA
ENSG00000214944,-1.244162429
NA.1537,NA
NA.1538,NA
NA.1539,NA
NA.1540,NA
NA.1541,NA
ENSG00000215021,-1.343875344
NA.1542,NA
NA.1543,NA
ENSG00000215252,2.425486573
ENSG00000215301,0.529990283
ENSG00000215375,1.963295014
ENSG00000215440,1.788958302
ENSG00000215458,-3.503090135
NA.1544,NA
ENSG00000215845,-1.8559509
ENSG00000215853,-3.354237264
NA.1545,NA
ENSG00000216490,-2.994162542
NA.1546,NA
ENSG00000217128,1.858483587
ENSG00000219200,-0.461611493
NA.1547,NA
NA.1548,NA
NA.1549,NA
ENSG00000220201,2.112994215
ENSG00000220205,0.877814402
NA.1550,NA
NA.1551,NA
ENSG00000221823,0.776219259
ENSG00000221869,-1.302041754
NA.1552,NA
ENSG00000221914,0.733125908
NA.1553,NA
ENSG00000221968,5.064651191
ENSG00000221978,1.69235114
ENSG00000221983,-2.291848478
ENSG00000221988,-1.786674019
NA.1554,NA
ENSG00000222041,1.958696405
NA.1555,NA
NA.1556,NA
NA.1557,NA
NA.1558,NA
ENSG00000223403,5.978717594
NA.1559,NA
NA.1560,NA
ENSG00000223478,-0.695777861
NA.1561,NA
ENSG00000223496,2.145438057
ENSG00000223501,-1.240656472
NA.1562,NA
NA.1563,NA
ENSG00000223547,1.962349209
NA.1564,NA
ENSG00000223572,-3.025917071
ENSG00000223573,-1.710982642
NA.1565,NA
NA.1566,NA
NA.1567,NA
ENSG00000223685,2.013456003
NA.1568,NA
NA.1569,NA
NA.1570,NA
NA.1571,NA
NA.1572,NA
ENSG00000223768,3.207135182
NA.1573,NA
NA.1574,NA
NA.1575,NA
NA.1576,NA
NA.1577,NA
NA.1578,NA
NA.1579,NA
NA.1580,NA
NA.1581,NA
NA.1582,NA
NA.1583,NA
NA.1584,NA
NA.1585,NA
NA.1586,NA
ENSG00000224051,-1.055194053
NA.1587,NA
NA.1588,NA
NA.1589,NA
NA.1590,NA
NA.1591,NA
NA.1592,NA
NA.1593,NA
NA.1594,NA
NA.1595,NA
NA.1596,NA
ENSG00000224251,6.323403946
ENSG00000224259,-3.127452002
NA.1597,NA
NA.1598,NA
NA.1599,NA
NA.1600,NA
NA.1601,NA
NA.1602,NA
NA.1603,NA
NA.1604,NA
NA.1605,NA
NA.1606,NA
ENSG00000224470,0.706982863
NA.1607,NA
NA.1608,NA
NA.1609,NA
NA.1610,NA
NA.1611,NA
ENSG00000224621,5.098599438
NA.1612,NA
ENSG00000224660,1.553661961
NA.1613,NA
NA.1614,NA
NA.1615,NA
NA.1616,NA
NA.1617,NA
NA.1618,NA
NA.1619,NA
NA.1620,NA
NA.1621,NA
ENSG00000224877,-1.936079989
NA.1622,NA
NA.1623,NA
NA.1624,NA
NA.1625,NA
NA.1626,NA
NA.1627,NA
NA.1628,NA
NA.1629,NA
NA.1630,NA
NA.1631,NA
ENSG00000224975,3.510540821
ENSG00000224984,-2.834643383
NA.1632,NA
NA.1633,NA
ENSG00000225075,2.549237904
NA.1634,NA
NA.1635,NA
NA.1636,NA
NA.1637,NA
ENSG00000225177,1.699780562
NA.1638,NA
NA.1639,NA
NA.1640,NA
NA.1641,NA
NA.1642,NA
NA.1643,NA
NA.1644,NA
NA.1645,NA
NA.1646,NA
NA.1647,NA
NA.1648,NA
NA.1649,NA
NA.1650,NA
NA.1651,NA
NA.1652,NA
NA.1653,NA
ENSG00000225578,3.621127278
NA.1654,NA
ENSG00000225663,1.582003458
ENSG00000225697,1.371796865
NA.1655,NA
NA.1656,NA
NA.1657,NA
NA.1658,NA
NA.1659,NA
NA.1660,NA
NA.1661,NA
ENSG00000225828,2.032732683
NA.1662,NA
ENSG00000225880,2.800557887
NA.1663,NA
NA.1664,NA
NA.1665,NA
NA.1666,NA
NA.1667,NA
ENSG00000226005,-4.720329741
NA.1668,NA
NA.1669,NA
ENSG00000226179,2.35866124
NA.1670,NA
NA.1671,NA
NA.1672,NA
NA.1673,NA
NA.1674,NA
NA.1675,NA
NA.1676,NA
ENSG00000226380,6.304556653
NA.1677,NA
ENSG00000226386,2.71957421
NA.1678,NA
ENSG00000226419,1.950825194
NA.1679,NA
NA.1680,NA
NA.1681,NA
ENSG00000226479,1.412373156
NA.1682,NA
NA.1683,NA
NA.1684,NA
NA.1685,NA
NA.1686,NA
NA.1687,NA
ENSG00000226742,1.049550792
NA.1688,NA
NA.1689,NA
NA.1690,NA
NA.1691,NA
NA.1692,NA
NA.1693,NA
NA.1694,NA
ENSG00000226950,0.832547546
NA.1695,NA
NA.1696,NA
NA.1697,NA
NA.1698,NA
NA.1699,NA
NA.1700,NA
NA.1701,NA
NA.1702,NA
NA.1703,NA
NA.1704,NA
NA.1705,NA
NA.1706,NA
NA.1707,NA
NA.1708,NA
NA.1709,NA
NA.1710,NA
ENSG00000227500,-1.207976491
ENSG00000227533,2.382570557
NA.1711,NA
NA.1712,NA
NA.1713,NA
NA.1714,NA
ENSG00000227676,2.866664429
NA.1715,NA
NA.1716,NA
NA.1717,NA
NA.1718,NA
NA.1719,NA
NA.1720,NA
ENSG00000227908,2.757700483
NA.1721,NA
ENSG00000227946,1.281931692
NA.1722,NA
ENSG00000227959,4.868299399
ENSG00000228013,9.041287588
NA.1723,NA
NA.1724,NA
NA.1725,NA
ENSG00000228109,2.951644426
NA.1726,NA
NA.1727,NA
NA.1728,NA
NA.1729,NA
NA.1730,NA
NA.1731,NA
NA.1732,NA
NA.1733,NA
NA.1734,NA
ENSG00000228242,3.515097432
NA.1735,NA
ENSG00000228253,-0.323573285
NA.1736,NA
NA.1737,NA
NA.1738,NA
NA.1739,NA
ENSG00000228393,2.862876052
NA.1740,NA
NA.1741,NA
NA.1742,NA
NA.1743,NA
NA.1744,NA
ENSG00000228436,3.069860325
NA.1745,NA
ENSG00000228474,-2.525278301
NA.1746,NA
NA.1747,NA
NA.1748,NA
NA.1749,NA
ENSG00000228549,3.609762735
ENSG00000228594,-2.165528466
NA.1750,NA
NA.1751,NA
NA.1752,NA
NA.1753,NA
NA.1754,NA
NA.1755,NA
ENSG00000228737,2.381636175
NA.1756,NA
NA.1757,NA
ENSG00000228817,3.521824656
NA.1758,NA
NA.1759,NA
NA.1760,NA
NA.1761,NA
NA.1762,NA
NA.1763,NA
NA.1764,NA
NA.1765,NA
NA.1766,NA
ENSG00000229117,-1.123259734
ENSG00000229124,5.197468761
NA.1767,NA
NA.1768,NA
NA.1769,NA
NA.1770,NA
NA.1771,NA
NA.1772,NA
NA.1773,NA
NA.1774,NA
NA.1775,NA
ENSG00000229348,4.325201194
NA.1776,NA
ENSG00000229373,4.264326859
NA.1777,NA
NA.1778,NA
NA.1779,NA
NA.1780,NA
NA.1781,NA
NA.1782,NA
NA.1783,NA
NA.1784,NA
NA.1785,NA
NA.1786,NA
NA.1787,NA
NA.1788,NA
NA.1789,NA
NA.1790,NA
ENSG00000229833,-1.429507332
NA.1791,NA
NA.1792,NA
NA.1793,NA
NA.1794,NA
NA.1795,NA
NA.1796,NA
NA.1797,NA
NA.1798,NA
NA.1799,NA
NA.1800,NA
NA.1801,NA
NA.1802,NA
NA.1803,NA
NA.1804,NA
NA.1805,NA
NA.1806,NA
NA.1807,NA
ENSG00000230149,1.934127543
NA.1808,NA
NA.1809,NA
NA.1810,NA
NA.1811,NA
NA.1812,NA
NA.1813,NA
ENSG00000230415,4.068236499
NA.1814,NA
NA.1815,NA
NA.1816,NA
NA.1817,NA
NA.1818,NA
NA.1819,NA
NA.1820,NA
NA.1821,NA
NA.1822,NA
ENSG00000230532,2.750404938
NA.1823,NA
NA.1824,NA
NA.1825,NA
NA.1826,NA
NA.1827,NA
NA.1828,NA
NA.1829,NA
NA.1830,NA
NA.1831,NA
NA.1832,NA
NA.1833,NA
ENSG00000230753,2.243215305
NA.1834,NA
NA.1835,NA
ENSG00000230844,2.402710312
NA.1836,NA
ENSG00000230937,-4.727526274
ENSG00000230943,-3.320383639
NA.1837,NA
NA.1838,NA
ENSG00000230989,-0.743867001
NA.1839,NA
NA.1840,NA
NA.1841,NA
ENSG00000231131,-2.982149705
NA.1842,NA
NA.1843,NA
NA.1844,NA
NA.1845,NA
NA.1846,NA
ENSG00000231290,3.356864086
NA.1847,NA
NA.1848,NA
NA.1849,NA
NA.1850,NA
ENSG00000231346,3.550451179
NA.1851,NA
NA.1852,NA
ENSG00000231500,-2.961017355
NA.1853,NA
NA.1854,NA
NA.1855,NA
NA.1856,NA
ENSG00000231638,2.956387697
NA.1857,NA
NA.1858,NA
NA.1859,NA
NA.1860,NA
ENSG00000231767,-2.571325758
NA.1861,NA
NA.1862,NA
ENSG00000231811,-2.79467572
ENSG00000231826,-3.490356196
NA.1863,NA
NA.1864,NA
NA.1865,NA
ENSG00000231880,4.112129238
NA.1866,NA
NA.1867,NA
NA.1868,NA
NA.1869,NA
NA.1870,NA
NA.1871,NA
NA.1872,NA
ENSG00000231966,3.952634462
NA.1873,NA
NA.1874,NA
ENSG00000232023,7.086108339
NA.1875,NA
NA.1876,NA
NA.1877,NA
NA.1878,NA
NA.1879,NA
ENSG00000232112,-0.92102598
NA.1880,NA
NA.1881,NA
NA.1882,NA
NA.1883,NA
NA.1884,NA
NA.1885,NA
NA.1886,NA
NA.1887,NA
NA.1888,NA
NA.1889,NA
NA.1890,NA
NA.1891,NA
NA.1892,NA
NA.1893,NA
NA.1894,NA
ENSG00000232533,3.549999769
NA.1895,NA
NA.1896,NA
NA.1897,NA
ENSG00000232618,2.6372404
NA.1898,NA
NA.1899,NA
NA.1900,NA
NA.1901,NA
NA.1902,NA
ENSG00000232656,4.80687374
NA.1903,NA
NA.1904,NA
NA.1905,NA
NA.1906,NA
ENSG00000232832,2.58038534
NA.1907,NA
NA.1908,NA
NA.1909,NA
NA.1910,NA
NA.1911,NA
ENSG00000232931,2.880000211
NA.1912,NA
NA.1913,NA
NA.1914,NA
ENSG00000233016,1.225610528
NA.1915,NA
ENSG00000233056,2.996153884
NA.1916,NA
NA.1917,NA
NA.1918,NA
NA.1919,NA
ENSG00000233230,3.044819242
NA.1920,NA
NA.1921,NA
NA.1922,NA
NA.1923,NA
ENSG00000233421,2.355384082
ENSG00000233429,1.89831327
NA.1924,NA
ENSG00000233461,-1.413782873
NA.1925,NA
NA.1926,NA
NA.1927,NA
ENSG00000233559,3.707681209
NA.1928,NA
NA.1929,NA
NA.1930,NA
NA.1931,NA
NA.1932,NA
NA.1933,NA
NA.1934,NA
NA.1935,NA
NA.1936,NA
NA.1937,NA
NA.1938,NA
NA.1939,NA
NA.1940,NA
NA.1941,NA
ENSG00000233901,-3.902263104
ENSG00000233927,-2.399168296
ENSG00000233930,2.683738147
ENSG00000233937,2.511500085
ENSG00000233954,-1.640958398
NA.1942,NA
NA.1943,NA
NA.1944,NA
NA.1945,NA
ENSG00000234199,2.640691515
NA.1946,NA
NA.1947,NA
NA.1948,NA
NA.1949,NA
NA.1950,NA
NA.1951,NA
NA.1952,NA
ENSG00000234456,3.306919307
NA.1953,NA
NA.1954,NA
NA.1955,NA
NA.1956,NA
NA.1957,NA
NA.1958,NA
NA.1959,NA
NA.1960,NA
NA.1961,NA
NA.1962,NA
NA.1963,NA
NA.1964,NA
ENSG00000234771,2.033254427
ENSG00000234776,2.492444902
NA.1965,NA
NA.1966,NA
ENSG00000234869,1.530193352
NA.1967,NA
NA.1968,NA
NA.1969,NA
NA.1970,NA
ENSG00000235109,-1.568817147
NA.1971,NA
NA.1972,NA
NA.1973,NA
NA.1974,NA
NA.1975,NA
NA.1976,NA
ENSG00000235245,1.802901249
NA.1977,NA
NA.1978,NA
NA.1979,NA
NA.1980,NA
NA.1981,NA
NA.1982,NA
NA.1983,NA
NA.1984,NA
NA.1985,NA
ENSG00000235448,2.555852934
NA.1986,NA
ENSG00000235499,1.829336572
NA.1987,NA
NA.1988,NA
NA.1989,NA
NA.1990,NA
NA.1991,NA
NA.1992,NA
NA.1993,NA
NA.1994,NA
NA.1995,NA
NA.1996,NA
NA.1997,NA
NA.1998,NA
NA.1999,NA
NA.2000,NA
ENSG00000236039,2.336015788
NA.2001,NA
NA.2002,NA
NA.2003,NA
NA.2004,NA
NA.2005,NA
NA.2006,NA
NA.2007,NA
NA.2008,NA
NA.2009,NA
NA.2010,NA
NA.2011,NA
NA.2012,NA
NA.2013,NA
NA.2014,NA
NA.2015,NA
NA.2016,NA
NA.2017,NA
NA.2018,NA
NA.2019,NA
ENSG00000236453,7.638826851
NA.2020,NA
NA.2021,NA
NA.2022,NA
NA.2023,NA
NA.2024,NA
NA.2025,NA
NA.2026,NA
NA.2027,NA
NA.2028,NA
ENSG00000236740,-4.04580037
NA.2029,NA
ENSG00000236754,3.71167003
NA.2030,NA
NA.2031,NA
NA.2032,NA
NA.2033,NA
NA.2034,NA
NA.2035,NA
NA.2036,NA
NA.2037,NA
NA.2038,NA
NA.2039,NA
NA.2040,NA
NA.2041,NA
ENSG00000237101,-6.977132245
NA.2042,NA
NA.2043,NA
NA.2044,NA
NA.2045,NA
ENSG00000237200,7.004731991
NA.2046,NA
ENSG00000237289,-3.189701357
NA.2047,NA
NA.2048,NA
ENSG00000237330,2.18665122
ENSG00000237338,7.014150201
NA.2049,NA
NA.2050,NA
NA.2051,NA
ENSG00000237399,3.119193163
ENSG00000237441,0.623132011
NA.2052,NA
ENSG00000237499,-3.094647964
NA.2053,NA
NA.2054,NA
NA.2055,NA
ENSG00000237651,-1.897994706
NA.2056,NA
ENSG00000237686,3.717091034
NA.2057,NA
NA.2058,NA
NA.2059,NA
NA.2060,NA
ENSG00000237781,4.018801636
NA.2061,NA
NA.2062,NA
NA.2063,NA
NA.2064,NA
NA.2065,NA
NA.2066,NA
NA.2067,NA
NA.2068,NA
ENSG00000237950,2.903484373
NA.2069,NA
NA.2070,NA
NA.2071,NA
NA.2072,NA
NA.2073,NA
ENSG00000238120,1.786577172
NA.2074,NA
NA.2075,NA
NA.2076,NA
NA.2077,NA
NA.2078,NA
NA.2079,NA
ENSG00000238266,2.37234457
NA.2080,NA
NA.2081,NA
NA.2082,NA
NA.2083,NA
ENSG00000239264,-1.201741737
ENSG00000239282,-2.676242768
ENSG00000239305,1.980730781
NA.2084,NA
NA.2085,NA
ENSG00000239382,0.941399877
NA.2086,NA
NA.2087,NA
NA.2088,NA
ENSG00000239569,2.349338175
NA.2089,NA
ENSG00000239672,-1.480725296
ENSG00000239704,1.209162916
NA.2090,NA
NA.2091,NA
NA.2092,NA
ENSG00000239857,2.819004066
NA.2093,NA
NA.2094,NA
NA.2095,NA
ENSG00000240053,2.091681545
NA.2096,NA
NA.2097,NA
ENSG00000240184,-2.831762447
NA.2098,NA
NA.2099,NA
NA.2100,NA
NA.2101,NA
NA.2102,NA
NA.2103,NA
NA.2104,NA
NA.2105,NA
ENSG00000240731,2.729514364
NA.2106,NA
ENSG00000240972,-1.95537082
NA.2107,NA
ENSG00000241258,1.597136531
NA.2108,NA
NA.2109,NA
ENSG00000241343,-2.43355969
ENSG00000241468,-2.723605509
NA.2110,NA
ENSG00000241484,0.915217481
NA.2111,NA
NA.2112,NA
NA.2113,NA
NA.2114,NA
ENSG00000241685,-0.776989282
NA.2115,NA
ENSG00000241794,-4.055467533
ENSG00000241837,-2.736035527
ENSG00000241852,1.491624412
ENSG00000241878,1.354314834
NA.2116,NA
NA.2117,NA
ENSG00000241973,0.86274819
NA.2118,NA
ENSG00000242028,2.898807342
NA.2119,NA
ENSG00000242110,-1.816850446
ENSG00000242125,1.210840521
NA.2120,NA
NA.2121,NA
NA.2122,NA
ENSG00000242247,1.225391663
ENSG00000242372,-1.319292262
NA.2123,NA
NA.2124,NA
NA.2125,NA
ENSG00000242485,-1.165794156
NA.2126,NA
NA.2127,NA
NA.2128,NA
NA.2129,NA
NA.2130,NA
ENSG00000242802,2.091506432
NA.2131,NA
NA.2132,NA
ENSG00000243056,-1.113263999
NA.2133,NA
ENSG00000243137,-2.776552753
NA.2134,NA
NA.2135,NA
ENSG00000243279,-1.067179941
NA.2136,NA
ENSG00000243317,-1.755525976
ENSG00000243335,3.17634054
ENSG00000243364,-1.011606444
NA.2137,NA
NA.2138,NA
NA.2139,NA
NA.2140,NA
NA.2141,NA
ENSG00000243566,-3.81667262
NA.2142,NA
NA.2143,NA
ENSG00000243678,-2.605905849
NA.2144,NA
ENSG00000243708,-2.346297849
ENSG00000243716,2.269145793
ENSG00000243725,0.721236454
NA.2145,NA
ENSG00000243789,-2.334325878
NA.2146,NA
NA.2147,NA
NA.2148,NA
ENSG00000243989,-2.282682015
NA.2149,NA
ENSG00000244038,-1.914943244
NA.2150,NA
NA.2151,NA
ENSG00000244165,1.8212695
NA.2152,NA
ENSG00000244187,-3.323023329
ENSG00000244274,1.075593205
NA.2153,NA
NA.2154,NA
ENSG00000244405,2.905565933
ENSG00000244462,1.534532715
NA.2155,NA
ENSG00000244491,2.36532065
ENSG00000244509,-1.428293167
NA.2156,NA
ENSG00000244617,-1.340804971
NA.2157,NA
ENSG00000244687,-0.672105446
NA.2158,NA
NA.2159,NA
NA.2160,NA
ENSG00000244754,1.260911375
NA.2161,NA
NA.2162,NA
NA.2163,NA
NA.2164,NA
ENSG00000245317,2.795471286
NA.2165,NA
NA.2166,NA
ENSG00000245522,1.924650731
ENSG00000245532,2.712547699
NA.2167,NA
NA.2168,NA
NA.2169,NA
ENSG00000245848,-2.461037486
NA.2170,NA
ENSG00000245910,-2.320315855
NA.2171,NA
NA.2172,NA
NA.2173,NA
NA.2174,NA
NA.2175,NA
NA.2176,NA
ENSG00000246223,-4.041524376
NA.2177,NA
NA.2178,NA
ENSG00000246350,4.042506743
NA.2179,NA
NA.2180,NA
ENSG00000246560,1.468152071
NA.2181,NA
ENSG00000246705,-2.295188334
NA.2182,NA
NA.2183,NA
NA.2184,NA
ENSG00000246985,4.304418503
NA.2185,NA
NA.2186,NA
ENSG00000247095,1.696294009
NA.2187,NA
NA.2188,NA
NA.2189,NA
ENSG00000247271,-2.603307216
ENSG00000247315,2.061343806
NA.2190,NA
ENSG00000247556,-0.95672649
NA.2191,NA
NA.2192,NA
NA.2193,NA
NA.2194,NA
NA.2195,NA
ENSG00000248098,-2.425430566
NA.2196,NA
NA.2197,NA
NA.2198,NA
NA.2199,NA
NA.2200,NA
NA.2201,NA
NA.2202,NA
NA.2203,NA
NA.2204,NA
ENSG00000248323,8.649894542
NA.2205,NA
NA.2206,NA
NA.2207,NA
NA.2208,NA
NA.2209,NA
ENSG00000248476,2.877495953
NA.2210,NA
NA.2211,NA
NA.2212,NA
NA.2213,NA
NA.2214,NA
NA.2215,NA
NA.2216,NA
NA.2217,NA
NA.2218,NA
NA.2219,NA
NA.2220,NA
NA.2221,NA
NA.2222,NA
NA.2223,NA
NA.2224,NA
NA.2225,NA
NA.2226,NA
NA.2227,NA
NA.2228,NA
NA.2229,NA
NA.2230,NA
ENSG00000249087,2.13154757
NA.2231,NA
NA.2232,NA
NA.2233,NA
NA.2234,NA
NA.2235,NA
NA.2236,NA
NA.2237,NA
NA.2238,NA
NA.2239,NA
NA.2240,NA
NA.2241,NA
NA.2242,NA
NA.2243,NA
NA.2244,NA
NA.2245,NA
NA.2246,NA
ENSG00000249673,2.20512931
NA.2247,NA
NA.2248,NA
NA.2249,NA
ENSG00000249731,2.883238084
NA.2250,NA
NA.2251,NA
NA.2252,NA
ENSG00000249898,3.880139548
NA.2253,NA
NA.2254,NA
NA.2255,NA
ENSG00000250067,2.794886774
NA.2256,NA
NA.2257,NA
ENSG00000250133,3.062368537
NA.2258,NA
NA.2259,NA
NA.2260,NA
NA.2261,NA
NA.2262,NA
NA.2263,NA
NA.2264,NA
NA.2265,NA
ENSG00000250410,4.115885241
NA.2266,NA
ENSG00000250506,2.304222882
NA.2267,NA
NA.2268,NA
NA.2269,NA
NA.2270,NA
NA.2271,NA
NA.2272,NA
NA.2273,NA
NA.2274,NA
ENSG00000250722,-2.222595422
ENSG00000250742,1.751520464
NA.2275,NA
NA.2276,NA
NA.2277,NA
NA.2278,NA
NA.2279,NA
NA.2280,NA
NA.2281,NA
NA.2282,NA
NA.2283,NA
NA.2284,NA
NA.2285,NA
ENSG00000251095,-2.379309412
NA.2286,NA
NA.2287,NA
NA.2288,NA
NA.2289,NA
NA.2290,NA
NA.2291,NA
NA.2292,NA
NA.2293,NA
NA.2294,NA
NA.2295,NA
ENSG00000251322,2.878333746
NA.2296,NA
ENSG00000251369,1.475556005
NA.2297,NA
ENSG00000251410,2.945720959
NA.2298,NA
NA.2299,NA
NA.2300,NA
ENSG00000251442,-2.371864835
ENSG00000251493,1.052180562
ENSG00000251562,1.440101586
NA.2301,NA
NA.2302,NA
NA.2303,NA
NA.2304,NA
ENSG00000251867,3.699585352
NA.2305,NA
NA.2306,NA
NA.2307,NA
NA.2308,NA
NA.2309,NA
ENSG00000253161,1.90948314
NA.2310,NA
NA.2311,NA
ENSG00000253200,2.310860655
NA.2312,NA
NA.2313,NA
ENSG00000253251,1.260460477
NA.2314,NA
NA.2315,NA
ENSG00000253304,2.559397688
NA.2316,NA
ENSG00000253313,1.022553985
NA.2317,NA
NA.2318,NA
ENSG00000253352,1.853614409
NA.2319,NA
ENSG00000253368,-1.097392305
NA.2320,NA
NA.2321,NA
NA.2322,NA
NA.2323,NA
NA.2324,NA
NA.2325,NA
NA.2326,NA
ENSG00000253417,-3.038967025
NA.2327,NA
NA.2328,NA
ENSG00000253476,2.245927434
NA.2329,NA
NA.2330,NA
NA.2331,NA
NA.2332,NA
NA.2333,NA
NA.2334,NA
NA.2335,NA
NA.2336,NA
NA.2337,NA
NA.2338,NA
NA.2339,NA
NA.2340,NA
NA.2341,NA
NA.2342,NA
NA.2343,NA
ENSG00000253729,-1.465093269
NA.2344,NA
ENSG00000253746,0.840002582
NA.2345,NA
NA.2346,NA
NA.2347,NA
NA.2348,NA
NA.2349,NA
NA.2350,NA
NA.2351,NA
NA.2352,NA
NA.2353,NA
NA.2354,NA
NA.2355,NA
NA.2356,NA
NA.2357,NA
NA.2358,NA
ENSG00000254207,3.377174758
NA.2359,NA
NA.2360,NA
NA.2361,NA
NA.2362,NA
