"","GSM6765254","GSM6765268","GSM6765281","GSM6765294","GSM6765307","GSM6765321","GSM6765335","GSM6765349","GSM6765363","GSM6765379","GSM6765393","GSM6765408"
"C12orf57",-0.46287288446923,-0.112183976324861,-0.354420857877204,1.08644882712612,1.36278816795582,1.04112376684465,-1.3702670771801,-1.45614128277241,-1.23120882298552,0.384475743979685,0.205549299612938,0.906709096090097
"COX6A1",1.64775076410039,1.51550843001949,1.44779106372153,-0.0115219850864405,-0.640039707454787,-0.651882696677555,-1.22433591227008,-0.858395064741283,-0.865760079502819,0.00632293199348768,-0.132099508737564,-0.233338235364372
"PPARD",1.09622787654988,1.20303601506325,0.934768654605751,-0.0427030916043148,-0.488229543124012,-0.362619669112648,-1.41555209305651,-1.39381635145311,-1.38999789543025,0.765560926855299,0.399791400211367,0.693533770495315
"GMNN",1.34506279774089,1.98590916447326,1.01062231815398,-0.527740655122333,0.0754085530556847,-0.832709812049058,-0.879063907182174,-1.08460257969588,-0.777022389013455,0.538135887715364,-0.569974348107319,-0.284025029968955
"COX7A2",1.35621786665416,1.44797425500173,1.12279503027625,-0.0649592128212437,-0.38610149398986,-0.171851833588255,-1.39499554491208,-1.27543249447467,-1.25705903137255,0.418093882383782,-0.265939056109068,0.471257632951808
"KIF20A",1.44413998333661,1.46074223947695,1.41709326580369,-0.27577682442068,-1.11323736435712,0.559634243162474,-0.92538246251932,-1.11323736435712,-0.737809410562995,-0.597752871044502,0.205071070975593,-0.32348450549358
"RBP1",1.74603677229593,1.45296166903979,1.7200598941384,-0.408557432715467,-0.409806269683263,-0.408926508650077,-0.710182903272054,-0.710182903272054,-0.710182903272054,-0.710182903272054,-0.425296356491383,-0.425740154845717
"BCHE",1.94328248745914,1.9598174249624,0.836315149510276,-0.603725236002887,-0.603725236002887,-0.246706278792524,-0.603725236002887,-0.603725236002887,-0.603725236002887,-0.603725236002887,-0.603725236002887,-0.26663213111909
"C3orf14",1.73772383944763,1.44656954757923,1.70849258449019,-0.42280947339919,-0.425307768422909,-0.724879115852579,-0.417127136830817,-0.621517181015783,-0.620459513474191,-0.747650582261187,-0.171338257219659,-0.741696943040736
"IL1A",0.47262202229253,0.418800972932119,0.238705560240642,0.942506378321466,0.940225898375962,0.819975314174152,-1.4061028851992,-1.65604099365611,-1.7416058340964,0.419002547098848,0.373159667632939,0.178751351883046
