"","deseq_results_IIa_0.05$padj"
"1213",5.61631753438819e-07
"1214",0.96711098461116
"1215",0.0985136176048068
"1216",4.73052508746418e-41
"1217",0.00174834510097684
"1218",7.26755747786282e-148
"1219",0.519631773788644
"1220",3.33546462564837e-21
"1221",0.000103838406535726
"1222",0.640289872760412
"1223",0.586412045630425
"1224",0.329741832089889
"1225",0.365967023840202
"1226",5.23690132307498e-10
"1227",NA
"1228",NA
"1229",0.676332302234445
"1230",NA
"1231",0.904791836109132
"1232",0.00929013283457233
"1233",0.00931357020918671
"1234",3.73299460685233e-136
"1235",0.0462227283720746
"1236",0.00350353946818076
"1237",0.780823215220377
"1238",0.367783504502432
"1239",0.274019847499222
"1240",0.135523665428742
"1241",0.0838724645918441
"1242",0.954560026942864
"1243",0.807217047988296
"1244",0.0431409367615527
"1245",0.941844021801233
"1246",0.108807259137821
"1247",NA
"1248",NA
"1249",0.291381877528215
"1250",NA
"1251",0.428804801727173
"1252",0.0389857209650782
"1253",0.901931134683405
"1254",0.00678454798775333
"1255",6.44282336316006e-14
"1256",0.0867373716689201
"1257",0.319202526148965
"1258",0.0307628777936235
"1259",0.0427971746839307
"1260",NA
"1261",0.0667450028591942
"1262",0.561634972139727
"1263",0.34016409583158
"1264",1.60549259241507e-24
"1265",0.845921298370873
"1266",0.0126951967461869
"1267",0.955499112229726
"1268",1.13095211125004e-11
"1269",0.139243390631816
"1270",0.0170339314092798
"1271",0.00395890477436314
"1272",0.127232599193649
"1273",0.242439065671473
"1274",0.00574100532343588
"1275",0.700273327982387
"1276",0.841800834045134
"1277",0.074863264174661
"1278",0.00898201406637065
"1279",0.396431736158772
"1280",NA
"1281",0.376189283756207
"1282",0.927718695989525
"1283",0.673269237806465
"1284",0.207495615863022
"1285",0.669688109099316
"1286",0.629219893966329
"1287",0.000204064396273338
"1288",0.210113112832255
"1289",1.2696338363739e-76
"1290",NA
"1291",0.341624154636642
"1292",3.68693780001937e-11
"1293",0.355109229759565
"1294",0.0367726593472052
"1295",0.198732598565834
"1296",0.000443358197194739
"1297",1.45499913262791e-19
"1298",8.24122627638917e-15
"1299",1.97297500207256e-47
"1300",1.98335267886767e-10
"1301",0.400621590601378
"1302",0.337710219458962
"1303",0.000407495178688436
"1304",0.000268899656362772
"1305",0.000953969851636152
"1306",0.000115150095259448
"1307",0.772107659717575
"1308",0.222234311198301
"1309",6.23268395627298e-196
"1310",0.000528972776587573
"1311",0.168126442715644
"1312",1.26339993724904e-07
"1313",5.25687733254297e-08
"1314",NA
"1315",0.23461731575008
"1316",0.000647404356466929
"1317",0.784190240022839
"1318",0.206043698841664
"1319",NA
"1320",0.955312592267363
"1321",2.57387408019173e-35
"1322",1.87244241973317e-10
"1323",0.370142092888765
"1324",0.319710920763401
"1325",9.86710635271692e-13
"1326",1.01708495443683e-09
"1327",0.186128445994684
"1328",0.0127348263665497
"1329",0.00291208461238629
"1330",0.431802164488219
"1331",NA
"1332",0.0167939657111209
"1333",0.0049509807277641
"1334",0.495518783988582
"1335",0.417925119153419
"1336",0.0124003793139462
"1337",0.00339345947694182
"1338",1.98644642690679e-29
"1339",0.0053277703223353
"1340",0.827582697427179
"1341",0.118557289460283
"1342",0.238229207786413
"1343",1.03251619197456e-14
"1344",0.956873895238682
"1345",0.350073884936956
"1346",1.42235114323882e-07
"1347",0.716963146079922
"1348",2.09224868411501e-07
"1349",0.00172141152026079
"1350",0.386990272173584
"1351",0.0694764335220169
"1352",0.992002122795928
"1353",0.731740146745292
"1354",4.30889785855789e-05
"1355",7.68329401216373e-12
"1356",0.556481174324572
"1357",0.293589650936702
"1358",0.966767472895175
"1359",NA
"1360",0.090459864103349
"1361",0
"1362",0.00564905334725968
"1363",0.115458985315994
"1364",0.462145090084528
"1365",0.821373747479678
"1366",0.381333899274952
"1367",NA
"1368",7.30339702217167e-06
"1369",0.640167420938196
"1370",0.227065040008194
"1371",0.918724585932142
"1372",0.000290928240561089
"1373",0.188663132323716
"1374",2.47014348668238e-07
"1375",0.129314137183445
"1376",0.129063481275483
"1377",0.036943651680376
"1378",0.601280651470764
"1379",0.00327809642045736
"1380",0.296743613452346
"1381",1.62696730056497e-10
"1382",0.352648451604471
"1383",0.0506934210060378
"1384",0.0494788910637401
"1385",0.732272217166085
"1386",0
"1387",0.000110803388381833
"1388",6.72268021134329e-09
"1389",2.53619090818715e-09
"1390",0.519404866975077
"1391",1.04374562929176e-33
"1392",1.0559444013229e-20
"1393",0.000268899656362772
"1394",0.389060747392995
"1395",0.127885886766379
"1396",0.000477141230900294
"1397",0.0661521828002475
"1398",0.0802593037545453
"1399",3.77484097694173e-05
"1400",NA
"1401",NA
"1402",0.146413238903935
"1403",NA
"1404",0.878313327010947
"1405",0.615589463248835
"1406",0.164778382047815
"1407",5.75734040930982e-11
"1408",0.163570645800581
"1409",NA
"1410",0.000919436056107133
"1411",0.342294417474036
"1412",0.146006120191576
"1413",0.580422115522786
"1414",5.66413278754305e-08
"1415",0.117916376107224
"1416",0.90447733084171
"1417",0.0091636972791311
"1418",0.0366600478644111
"1419",0.237781872220144
"1420",0.00870537127824027
"1421",0.000241766160493472
"1422",0.653429286140516
"1423",0.802997430429952
"1424",0.848843206455577
"1425",6.59138495716467e-12
"1426",0.173796418450335
"1427",8.46710606573282e-64
"1428",NA
"1429",0.789562387230501
"1430",0.0040770949011025
"1431",3.31615148148136e-19
"1432",0.154517146332507
"1433",0.100196107216176
"1434",0.0176606628419117
"1435",0.984628919050876
"1436",0.047066779857346
"1437",0.16664761150723
"1438",NA
"1439",0.794179309579438
"1440",0.00972201495262368
"1441",0.135793811978779
"1442",0.484305143121097
"1443",0.956326029754384
"1444",0.628486662898649
"1445",3.46254688072519e-06
"1446",NA
"1447",0.340950395399232
"1448",2.98868744216277e-07
"1449",0.0883340235285848
"1450",0.94525614402484
"1451",1.04307595022407e-43
"1452",0.00237531217170696
"1453",0.57786942483812
"1454",0.00662395023926332
"1455",0.701724282093131
"1456",NA
"1457",0.219829082799787
"1458",7.03133040645216e-05
"1459",0.176776625053133
"1460",0.0328912880140109
"1461",1.05387369620749e-36
"1462",0.00140479312624814
"1463",2.79141433667852e-13
"1464",0.556221181010697
"1465",NA
"1466",5.48677696901388e-08
"1467",0.00539770340638812
"1468",0.121255156643437
"1469",0.0782849541995849
"1470",0.0278136037942073
"1471",0.000233289041028573
"1472",NA
"1473",0.907062891597235
"1474",0.287249561270475
"1475",0.469847393414471
"1476",0.000767088636411914
"1477",0.14262368563863
"1478",6.98402872575005e-49
"1479",1.24505069751858e-07
"1480",0.693411563432987
"1481",0.127496239773229
"1482",0.11078595596626
"1483",1.10182661654478e-50
"1484",0.0494240462171133
"1485",4.38621363469153e-05
"1486",0.255201791233557
"1487",1.54497525853669e-34
"1488",0.0723697148836404
"1489",0.0537659814702688
"1490",0.846388826357913
"1491",0.0167959753691716
"1492",1.5372263386562e-46
"1493",0.800377311314697
"1494",NA
"1495",0.808002631795641
"1496",2.54394438863375e-05
"1497",0.163203156629897
"1498",0.107768985514616
"1499",0.000169936269432047
"1500",0.517392702343426
"1501",0.314884573209932
"1502",0.00208119195997258
"1503",0.955383755172589
"1504",0.000131095299121823
"1505",NA
"1506",3.64409538679757e-05
"1507",0.00067809335483387
"1508",4.27887887689715e-12
"1509",0.812814281617574
"1510",1.09560643578653e-08
"1511",2.2773642858337e-10
"1512",0.000571806209003905
"1513",3.63609728348612e-07
"1514",1.57550628907943e-11
"1515",0.965840796874984
"1516",0.00235713147728353
"1517",0.000534109926872908
"1518",5.00887731199341e-05
"1519",5.77402126773753e-06
"1520",5.31492516641237e-12
"1521",0.20518702700715
"1522",9.25543438077159e-30
"1523",0.165338791412437
"1524",NA
"1525",0.895739487073641
"1526",0.120686769690019
"1527",0.291444273969652
"1528",0.0861604172085543
"1529",0.0880890063858373
"1530",NA
"1531",NA
"1532",NA
"1533",0.197309518059774
"1534",0.000706081961561672
"1535",0.613028571518919
"1536",1.62907390534692e-13
"1537",0.000489058564571298
"1538",0.00874274149618893
"1539",1.08272050191297e-12
"1540",0.107431279940056
"1541",4.84950110014111e-09
"1542",0.0498290843181936
"1543",0.000470024899221323
"1544",0.318290497380583
"1545",0.156280324045208
"1546",0.171238862758427
"1547",6.66572581403196e-07
"1548",NA
"1549",0.487202713769338
"1550",0.0512568627058998
"1551",0.00110371741839885
"1552",2.31253879181746e-17
"1553",0.605002421917071
"1554",0.790945410249841
"1555",0.452850364507585
"1556",0.240064527284656
"1557",NA
"1558",NA
"1559",0.00291985461182647
"1560",0.757587469017131
"1561",0.354355705409726
"1562",0.702096342724238
"1563",0.000392295315908675
"1564",0.390992547906186
"1565",NA
"1566",0.0411494563121475
"1567",6.80751187610252e-05
"1568",0.0385740619144088
"1569",0.928214219584964
"1570",NA
"1571",0.0308295874055188
"1572",0.955966222701346
"1573",0.810346781355629
"1574",0.299641864056695
"1575",0.759055361656082
"1576",NA
"1577",5.22146874702755e-06
"1578",NA
"1579",0.125223222103049
"1580",NA
"1581",0.116137718870467
"1582",0.00814031189103767
"1583",0.154811464140942
"1584",0.0559908465815306
"1585",NA
"1586",0.0040221813483427
"1587",0.139069240657489
"1588",0.409327146683792
"1589",0.183126688549788
"1590",0.121128842005926
"1591",0.506424560884629
"1592",0.643547113544127
"1593",1.60576633825181e-34
"1594",0.0554098139812622
"1595",6.103009610233e-09
"1596",0.0714394443090168
"1597",9.63467789292854e-13
"1598",2.028588934842e-08
"1599",NA
"1600",0.000911405959857753
"1601",0.931220312057477
"1602",0.746232642365617
"1603",0.6809152814507
"1604",0.60357424490444
"1605",0.037489483153202
"1606",0.144912099699937
"1607",2.0890093550731e-12
"1608",1.39834165865885e-11
"1609",0.799484771411358
"1610",NA
"1611",NA
"1612",0.693033083938331
"1613",0.00156713624689174
"1614",0.538927960826078
"1615",0.954560026942864
"1616",0.288169944883241
"1617",0.0113613534315283
"1618",0.680733941228245
"1619",0.20857148634511
"1620",9.15385638067593e-05
"1621",0.00353528313268963
"1622",0.875815929505279
"1623",0.0171137686616356
"1624",NA
"1625",0.0835950909878319
"1626",0.00851531753688851
"1627",0.133235745699573
"1628",0.98153656680117
"1629",0.564699982344048
"1630",0.139458560084157
"1631",0.269571708591287
"1632",0.000915384435699234
"1633",NA
"1634",0.802315327472893
"1635",0.914228757671506
"1636",0.091590116053629
"1637",0.000343259316536362
"1638",0.00861204654312581
"1639",0.724251236827207
"1640",0.0108360833681221
"1641",0.659859073515383
"1642",4.88619623312516e-09
"1643",0.759436142904716
"1644",NA
"1645",0.25876843884228
"1646",0.0161695051060871
"1647",0.000132259857776884
"1648",0.726938515836926
"1649",NA
"1650",1.03437414473927e-20
"1651",2.04230639399477e-13
"1652",0.00715936232126013
"1653",NA
"1654",NA
"1655",NA
"1656",0.112450011516353
"1657",1.8543321444215e-21
"1658",1.50370696278813e-16
"1659",0.646312923492698
"1660",0.625045014964499
"1661",NA
"1662",0.19457971661723
"1663",0.235612751722256
"1664",NA
"1665",1.00510836192388e-07
"1666",1.52642763806212e-06
"1667",2.77867531538194e-09
"1668",0.003067805528491
"1669",0.127742041999669
"1670",NA
"1671",6.11245525736969e-220
"1672",1.55843242449609e-05
"1673",0.426777535777273
"1674",0.114096386348086
"1675",5.92154781969436e-120
"1676",1.88698990242868e-16
"1677",4.77631651810567e-86
"1678",0.0969014873951975
"1679",0.420328928984161
"1680",0.689319423556251
"1681",1.67861027481013e-05
"1682",0.000254557381812196
"1683",0.193753094781426
"1684",0.0452844445842137
"1685",NA
"1686",7.27003160470009e-121
"1687",0.101657577363378
"1688",5.44420287576486e-15
"1689",1.13977254444359e-05
"1690",1.95744012696654e-05
"1691",NA
"1692",NA
"1693",0.00050327272750327
"1694",0.465268825580179
"1695",0.00105023485292186
"1696",2.82054570924231e-12
"1697",0.648331710874349
"1698",1.84981709802702e-09
"1699",0.301444049382322
"1700",1.51419617960988e-15
"1701",0.000500374285973611
"1702",0.0755309955846337
"1703",0.76632875707319
"1704",0.873640278221892
"1705",0.0597622093625676
"1706",0.00302863583320316
"1707",2.19841257962866e-07
"1708",0.051277264905592
"1709",NA
"1710",0.384617529822627
"1711",1.23115584516318e-05
"1712",1.94623917570819e-17
"1713",0.722649189203547
"1714",8.72536992723515e-24
"1715",0.00152018748197928
"1716",6.91892133565647e-16
"1717",0.257529401441777
"1718",1.00851297318332e-10
"1719",0.855698093091451
"1720",0.0544262782302946
"1721",0.0502129750354567
"1722",1.17284291125016e-12
"1723",0.12738834389286
"1724",0.0411832884839237
"1725",6.58395063947081e-05
"1726",0.568926348754977
"1727",0.47772227274744
"1728",2.06005649754499e-131
"1729",NA
"1730",NA
"1731",0.200671344394659
"1732",1.23859062537485e-17
"1733",9.08936380349283e-07
"1734",0.172025019737002
"1735",3.90775868624107e-05
"1736",0.726523797978663
"1737",0.602707319907248
"1738",6.2575605944929e-10
"1739",0.0656567414610095
"1740",5.58137088365194e-42
"1741",0.994540107934079
"1742",NA
"1743",NA
"1744",0.612706599467354
"1745",NA
"1746",0.10217900991808
"1747",0.053316966825698
"1748",0.0160919784206717
"1749",0.35465492871587
"1750",1.9197083858432e-08
"1751",0.016800612355515
"1752",0.846707201311672
"1753",0.026915642600385
"1754",0.0121329141960105
"1755",0.555604913450409
"1756",NA
"1757",0.213604897038956
"1758",0.864107988725974
"1759",0.617739833277598
"1760",NA
"1761",0.0183464408665227
"1762",0.330123961898093
"1763",0.00155611470263383
"1764",NA
"1765",0.921249793083652
"1766",0.0020401069529789
"1767",0.198136239770311
"1768",0.0443491160139573
"1769",8.43798642016796e-08
"1770",0.259357730464766
"1771",0.0830711165273224
"1772",0.00331289423812531
"1773",0.539472759195555
"1774",0.00655082712595236
"1775",2.79873383383519e-08
"1776",0.770096821266466
"1777",0.0128035927675693
"1778",0.0255367528807939
"1779",NA
"1780",0.705255342698928
"1781",3.83513329957724e-08
"1782",0.785498629622987
"1783",0.849921794371637
"1784",4.6411422388418e-06
"1785",3.88973101476699e-14
"1786",6.12237898762672e-09
"1787",0.117788814584195
"1788",0.460220843124223
"1789",0.852144760315054
"1790",0.00021070305771751
"1791",NA
"1792",NA
"1793",0.029067179153218
"1794",0.633451811334542
"1795",0.207464587796917
"1796",3.88302083692501e-72
"1797",0.800758024405443
"1798",0.781652593961057
"1799",0.00227777658393758
"1800",5.63726999615466e-06
"1801",3.08485470540838e-05
"1802",0.210150444435556
"1803",5.23450676630071e-05
"1804",0.00173698162478508
"1805",3.98669985006198e-09
"1806",0.00161580896860353
"1807",NA
"1808",0.786039378680355
"1809",5.95432387530754e-06
"1810",0.0992314300074662
"1811",0.673917585559731
"1812",0.0492008883967751
"1813",0.0152871661661884
"1814",NA
"1815",0.0549491301825049
"1816",0.106886985293695
"1817",8.56834312905891e-07
"1818",6.88556757666299e-05
"1819",0.646519062333388
"1820",NA
"1821",0.458878695332742
"1822",0.500709098709068
"1823",0.793383849247059
"1824",8.52331265063725e-09
"1825",0.866535146676939
"1826",6.6532568409864e-05
"1827",0.00668831999328154
"1828",0.444635103470241
"1829",0.138079795436668
"1830",0.319159033661378
"1831",2.94189181671751e-29
"1832",NA
"1833",1.44969376836595e-08
"1834",NA
"1835",0.113893105700551
"1836",1.13988089519223e-24
"1837",0.957546791622903
"1838",0.0999222024323274
"1839",0.173932105186168
"1840",0.116122737452408
"1841",0.195250246551786
"1842",3.07693437018847e-25
"1843",0.118868459098946
"1844",NA
"1845",NA
"1846",0.628490038366514
"1847",2.79770488872816e-08
"1848",NA
"1849",0.0123941437497238
"1850",1.29874852413308e-12
"1851",0.102354457501771
"1852",0.0120234065784078
"1853",0.792746577910119
"1854",0.568404343147309
"1855",0.922108049439463
"1856",3.34545683773652e-05
"1857",NA
"1858",0.217643816660638
"1859",0.717119826705128
"1860",0.0270326026655597
"1861",0.0313645994411622
"1862",0.0114704290674785
"1863",7.83808770156801e-20
"1864",0.804931325443709
"1865",NA
"1866",7.20654731366188e-10
"1867",0.194601193639697
"1868",0.0351539172138033
"1869",0.629740715454526
"1870",0.0309807113644056
"1871",0.89659590017148
"1872",0.199763321014261
"1873",0.488740012957854
"1874",0.0709530901864235
"1875",1.38167377126572e-15
"1876",0.928510921948263
"1877",0.0517396826218992
"1878",NA
"1879",NA
"1880",0.00358783956669971
"1881",0.0668589393970571
"1882",6.9045852447283e-06
"1883",0.098925100333807
"1884",0.0489202958392699
"1885",0.768426910318959
"1886",0.386767457212082
"1887",NA
"1888",0.0121907588133722
"1889",0.0136500778376527
"1890",0.582916581384098
"1891",0.0865525685168257
"1892",1.54793060465954e-17
"1893",4.03856021740242e-07
