ID,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000149582,16.40458637,1.862831215,0.653356879,0.001048185,0.003796575
ENSG00000149600,25.52468988,-1.431048026,0.443098412,0.000415563,0.0016637
ENSG00000149634,18.79215731,4.672226752,0.930184889,1.95E-07,1.41E-06
ENSG00000149657,69.57149541,0.888533633,0.275383712,0.000792672,0.002958852
ENSG00000149658,119.1921119,1.306986351,0.211689122,2.92E-10,2.87E-09
ENSG00000149743,14.42897565,-1.194223342,0.550031168,0.011851517,0.031010796
ENSG00000149781,32.45407439,4.888571074,0.867827912,1.23E-08,1.02E-07
ENSG00000149792,56.0005683,-0.671762612,0.269202653,0.009275837,0.025217997
ENSG00000149806,310.1154288,-0.945846466,0.128447925,1.09E-13,1.43E-12
ENSG00000149809,34.33878151,-0.835487007,0.343562001,0.009549874,0.025876353
ENSG00000149923,239.079834,1.402345048,0.156420296,1.22E-19,2.42E-18
ENSG00000149930,89.82625627,2.518140931,0.274336499,7.91E-21,1.68E-19
ENSG00000149932,32.81481792,-1.484323,0.418217406,0.000120847,0.000543753
ENSG00000150093,207.8248964,-0.361170582,0.142028637,0.010111263,0.027162824
ENSG00000150316,112.9722432,0.656310631,0.194276367,0.00056922,0.0021985
ENSG00000150347,69.73285172,2.477612251,0.292433162,4.74E-18,8.53E-17
ENSG00000150401,25.27512722,1.385428217,0.488484287,0.001639568,0.005635377
ENSG00000150457,54.79819059,2.462555831,0.347392032,2.76E-13,3.52E-12
ENSG00000150556,15.14296305,-1.801855999,0.558430767,0.000278568,0.001156858
ENSG00000150593,81.96571019,-1.805680876,0.23469725,3.69E-15,5.52E-14
ENSG00000150687,7.452874415,-1.893222549,0.81797011,0.003596859,0.011174392
ENSG00000150768,18.25112826,-1.502183664,0.517797064,0.001108992,0.003986946
ENSG00000150776,28.01760529,1.085267847,0.402513827,0.003474666,0.010832965
ENSG00000150779,57.23935441,-2.044686987,0.331166449,1.38E-10,1.40E-09
ENSG00000150782,84.16574659,-0.498060657,0.216319067,0.017972758,0.044385121
ENSG00000150990,23.59731572,1.413056626,0.440160346,0.000503584,0.001968687
ENSG00000150991,3723.586835,1.697335551,0.062403607,2.11E-163,6.07E-161
ENSG00000151012,42.33186576,1.394657108,0.419323711,0.000331424,0.001356361
ENSG00000151014,78.99249576,1.377052627,0.262990234,6.50E-08,5.02E-07
ENSG00000151116,17.66147187,-1.387495483,0.498230573,0.001823704,0.006179662
ENSG00000151208,57.56421592,0.77011463,0.276962059,0.003797304,0.011707507
ENSG00000151239,63.10940154,-0.882914321,0.25067521,0.000264831,0.001105464
ENSG00000151304,29.1046805,0.929065558,0.39311559,0.010578718,0.028226278
ENSG00000151327,14.67474032,-1.26014242,0.550732572,0.008359897,0.023087168
ENSG00000151332,105.3780481,2.290986359,0.267442269,2.25E-18,4.10E-17
ENSG00000151366,53.78923528,-1.405813975,0.291439985,5.10E-07,3.47E-06
ENSG00000151422,96.28732861,3.001391557,0.281898029,3.27E-27,9.65E-26
ENSG00000151458,54.46784417,1.128407838,0.289725251,4.85E-05,0.000237842
ENSG00000151465,79.45525682,-1.319581617,0.269803975,4.03E-07,2.79E-06
ENSG00000151491,12.06876455,3.000943973,0.965573572,0.000429572,0.001711839
ENSG00000151500,10.69674454,-1.658777188,0.687542735,0.003655255,0.01132776
ENSG00000151532,25.69052324,0.929270882,0.399890684,0.011619768,0.030491121
ENSG00000151552,19.22640639,-1.560081645,0.502470907,0.000551469,0.002137117
ENSG00000151632,12.37100416,-1.416596302,0.587281277,0.004976887,0.014795572
ENSG00000151690,29.37643631,-1.297036448,0.396456947,0.0004209,0.001681651
ENSG00000151694,37.45482491,0.792723002,0.336362583,0.012417893,0.032302908
ENSG00000151715,89.43530399,-1.280116705,0.215981732,1.31E-09,1.21E-08
ENSG00000151718,44.77699052,2.347864071,0.377890779,1.07E-10,1.11E-09
ENSG00000151726,67.37555535,-1.611861869,0.251745648,4.55E-11,4.85E-10
ENSG00000151748,36.47660129,0.988586721,0.369678416,0.004097702,0.012513452
ENSG00000151835,24.29459577,1.32537551,0.537273703,0.005213477,0.015359945
ENSG00000151914,40.48781211,-1.683515429,0.322620043,5.01E-08,3.91E-07
ENSG00000151923,61.61111712,0.889351361,0.262417347,0.000439628,0.001746867
ENSG00000151929,802.8372324,1.958992647,0.101791993,3.39E-83,3.72E-81
ENSG00000152082,51.70198215,-1.738248015,0.350483087,1.80E-07,1.31E-06
ENSG00000152147,5.13184857,-2.458981997,1.092951679,0.00335303,0.010528284
ENSG00000152217,9.97547644,1.613749179,0.761137396,0.008848626,0.024247626
ENSG00000152223,49.51289223,1.78613458,0.314019089,2.87E-09,2.56E-08
ENSG00000152234,61.10312809,-1.833128556,0.268825843,2.26E-12,2.68E-11
ENSG00000152242,36.39477052,0.911360605,0.344811075,0.004949834,0.014727838
ENSG00000152332,88.2082932,1.794251851,0.247633089,1.56E-13,2.04E-12
ENSG00000152377,19.27048997,1.830717203,0.549883579,0.000217308,0.00092443
ENSG00000152413,41.41419863,2.588344298,0.399369138,1.67E-11,1.84E-10
ENSG00000152422,47.76029397,1.69485242,0.360820598,7.73E-07,5.10E-06
ENSG00000152433,13.57422121,1.945692928,0.705365648,0.001272688,0.004501051
ENSG00000152443,57.79502048,2.705320883,0.344689668,8.32E-16,1.29E-14
ENSG00000152454,47.71182588,2.32980244,0.434691354,1.62E-08,1.33E-07
ENSG00000152464,35.89191761,-0.939086534,0.369276726,0.006355221,0.018195445
ENSG00000152484,107.3180586,1.860241512,0.243089692,5.44E-15,7.99E-14
ENSG00000152503,6.532937112,2.197429262,1.471774136,0.014983046,0.038043428
ENSG00000152518,111.3894892,-1.449701219,0.204216876,4.31E-13,5.38E-12
ENSG00000152520,45.86776277,1.87414135,0.344973827,1.45E-08,1.20E-07
ENSG00000152558,95.51506797,-1.587148065,0.238771569,9.16E-12,1.04E-10
ENSG00000152661,195.8120722,-2.918154245,0.177752542,1.95E-61,1.47E-59
ENSG00000152683,10.562109,-1.903814205,0.660191203,0.000798447,0.002973171
ENSG00000152684,31.63523784,-1.032223672,0.38139654,0.003525351,0.010971999
ENSG00000152766,33.77327546,-1.889059889,0.36368906,4.66E-08,3.65E-07
ENSG00000152784,4.509309839,2.075229276,1.542806268,0.018995415,0.046521537
ENSG00000152795,824.1943057,3.381267114,0.109374025,9.59E-211,4.14E-208
ENSG00000152942,13.16864369,-1.378540419,0.576942073,0.005555617,0.01619166
ENSG00000152944,52.18316764,0.925046169,0.287578511,0.000784912,0.002933854
ENSG00000153029,15.89804845,-1.078611169,0.508329963,0.01568237,0.039487839
ENSG00000153113,119.6680517,-0.498721402,0.185735861,0.006303484,0.018066059
ENSG00000153130,17.70655754,-1.655228205,0.511123809,0.000317193,0.001302759
ENSG00000153187,132.2975535,1.59714108,0.197127725,1.78E-16,2.91E-15
ENSG00000153214,28.29340584,-1.070178812,0.379304694,0.002382536,0.007794924
ENSG00000153294,52.66684616,-2.196292384,0.308661286,2.07E-13,2.67E-12
ENSG00000153310,35.9976281,1.00155624,0.350652859,0.00236004,0.007730491
ENSG00000153317,61.02566786,2.111847705,0.312622784,3.32E-12,3.88E-11
ENSG00000153391,45.49288901,1.408914921,0.326067322,5.80E-06,3.37E-05
ENSG00000153406,10.08543605,-2.105259284,0.706033262,0.000486398,0.001909539
ENSG00000153443,43.88796842,2.340345097,0.364963427,2.88E-11,3.13E-10
ENSG00000153487,48.97406545,3.782632148,0.480194637,7.61E-16,1.18E-14
ENSG00000153531,12.04258174,3.869693911,1.100325002,0.000142018,0.000629366
ENSG00000153574,18.85668569,-1.283821889,0.517246127,0.004923211,0.014658105
ENSG00000153714,12.21846715,-2.45023555,0.676819076,4.24E-05,0.000210767
ENSG00000153774,50.41155414,-0.703823748,0.283883204,0.009624696,0.026012693
ENSG00000153814,18.35819242,1.41428457,0.602505194,0.006340276,0.018160192
ENSG00000153823,4.644702996,-2.95722026,1.18785094,0.001643935,0.005646169
ENSG00000153827,221.6872371,1.721378651,0.155614298,5.69E-29,1.80E-27
ENSG00000153879,180.1831697,0.821211506,0.176402426,2.22E-06,1.38E-05
ENSG00000153914,35.1497683,1.455352352,0.376943182,3.98E-05,0.000199199
ENSG00000153922,68.99920028,1.7002132,0.289168608,1.25E-09,1.16E-08
ENSG00000153975,140.2225877,2.216526671,0.224845053,1.33E-23,3.23E-22
ENSG00000154079,13.05684439,-1.518767179,0.676696408,0.006447576,0.018421645
ENSG00000154124,52.75090706,1.380315328,0.317880284,5.54E-06,3.24E-05
ENSG00000154144,67.80860278,2.140009197,0.308393112,8.66E-13,1.06E-11
ENSG00000154174,43.10361512,-0.748960714,0.318010797,0.012841588,0.033254627
ENSG00000154222,31.53447391,1.190623902,0.380070435,0.000797799,0.002973166
ENSG00000154227,42.79163624,-1.84763544,0.370353282,1.39E-07,1.03E-06
ENSG00000154265,12.34800494,1.352695853,0.625757012,0.010512074,0.028086472
ENSG00000154310,23.06151163,3.63286181,0.745016784,2.98E-07,2.11E-06
ENSG00000154328,46.01234795,1.677448441,0.381112102,3.27E-06,1.98E-05
ENSG00000154380,26.29940073,-1.273843188,0.397262237,0.000536908,0.002085373
ENSG00000154447,32.86964587,1.274193109,0.406290059,0.00071518,0.002698053
ENSG00000154511,17.58501184,-2.552744842,0.552856957,6.10E-07,4.11E-06
ENSG00000154518,59.82383313,-1.551721015,0.271348564,3.37E-09,2.98E-08
ENSG00000154553,13.41686722,7.111747571,2.457653309,1.60E-07,1.17E-06
ENSG00000154719,84.16776381,-1.172484968,0.243643049,7.01E-07,4.67E-06
ENSG00000154723,100.2546735,-1.770889713,0.213714161,3.09E-17,5.28E-16
ENSG00000154734,59.00227029,1.824019717,0.295545758,1.82E-10,1.83E-09
ENSG00000154803,241.002058,4.555481477,0.249094505,2.91E-75,2.81E-73
ENSG00000154856,5.969676776,-3.773402904,1.192569421,0.000185597,0.000804158
ENSG00000154914,12.82717954,2.197193379,0.726550256,0.000488366,0.00191516
ENSG00000155066,44.8334209,-1.373652268,0.316094716,5.10E-06,3.00E-05
ENSG00000155090,163.9282873,-0.658942933,0.177144604,0.000156734,0.000688829
ENSG00000155097,95.50373516,1.773208969,0.239985776,4.40E-14,6.01E-13
ENSG00000155115,82.14654677,-1.978050153,0.256849952,2.99E-15,4.51E-14
ENSG00000155229,28.42688289,-0.81788179,0.373914762,0.018317376,0.045085199
ENSG00000155256,67.30300024,1.957645655,0.284476616,1.46E-12,1.75E-11
ENSG00000155304,100.7360634,2.510370977,0.266277604,8.69E-22,1.95E-20
ENSG00000155324,18.74850074,-1.05187907,0.470514093,0.012111801,0.031601975
ENSG00000155367,24.20330028,1.082245498,0.476139039,0.011102986,0.029341479
ENSG00000155368,199.482197,-2.400203956,0.176534743,6.96E-43,3.43E-41
ENSG00000155380,90.91766576,-0.510320147,0.220939137,0.017680937,0.043781971
ENSG00000155393,7.763604791,-2.430204047,0.906658099,0.000956801,0.003503278
ENSG00000155463,36.30988649,-0.786398916,0.318654676,0.009086492,0.024805814
ENSG00000155506,82.17196916,-0.566763881,0.229165394,0.010951717,0.029036253
ENSG00000155545,61.35249778,1.709612031,0.299516965,3.40E-09,3.00E-08
ENSG00000155636,4.683884321,-1.710537367,1.058812992,0.019733244,0.047985685
ENSG00000155660,184.0379999,-0.335843826,0.142233226,0.017018977,0.042317457
ENSG00000155744,26.05885392,1.266431588,0.420271246,0.001109122,0.003986946
ENSG00000155827,17.25083139,-1.867050475,0.529764522,9.20E-05,0.000426062
ENSG00000155876,139.3604587,-1.790394439,0.212800319,1.03E-17,1.82E-16
ENSG00000155903,30.59929067,1.192721587,0.40568501,0.001478169,0.005147297
ENSG00000155918,143.6825748,-0.512501183,0.21177465,0.013111983,0.033878555
ENSG00000155957,11.59611715,-1.51356494,0.625051272,0.004240567,0.012889829
ENSG00000155962,53.33283661,1.986359674,0.404554661,2.25E-07,1.62E-06
ENSG00000155974,17.84762905,1.631420099,0.576013032,0.001302355,0.004588333
ENSG00000155980,50.76274575,5.549900503,0.830567408,3.67E-11,3.96E-10
ENSG00000156017,10.03012754,-1.636777566,0.713587935,0.005201345,0.015334024
ENSG00000156026,116.5680227,1.533204838,0.207046609,4.55E-14,6.20E-13
ENSG00000156110,45.35336361,-1.330068467,0.330016318,2.15E-05,0.00011265
ENSG00000156171,24.81594904,-1.407383348,0.41915947,0.00027068,0.001127152
ENSG00000156253,8.554206865,-2.327685205,0.773113044,0.000384029,0.001548778
ENSG00000156256,56.97625223,1.024177007,0.280409159,0.000143765,0.000636291
ENSG00000156273,128.9833209,1.165387914,0.187801609,2.67E-10,2.64E-09
ENSG00000156304,101.1718898,2.314704964,0.249300003,3.48E-21,7.54E-20
ENSG00000156411,40.78763315,-0.897699538,0.319303503,0.002968237,0.009457785
ENSG00000156427,3.90559876,4.279350796,2.670158815,0.00218859,0.007222031
ENSG00000156463,16.50473291,-2.171128672,0.546234844,1.25E-05,6.82E-05
ENSG00000156467,24.74125151,-1.450996497,0.4058181,0.000116205,0.000525264
ENSG00000156471,37.29073594,-1.263411611,0.330798168,5.58E-05,0.000270331
ENSG00000156482,348.3436814,-0.624792301,0.109908488,1.03E-08,8.63E-08
ENSG00000156502,45.62050255,1.329189664,0.33381002,2.76E-05,0.000141786
ENSG00000156515,99.99763737,-1.701311797,0.209989178,1.50E-16,2.47E-15
ENSG00000156521,16.91973943,-1.640738536,0.531336697,0.00052415,0.002041344
ENSG00000156531,10.18722884,-1.748531994,0.686967695,0.002502584,0.008143697
ENSG00000156535,28.09024805,-1.395171728,0.38913875,0.000118253,0.000533231
ENSG00000156587,18.43567412,-2.596286702,0.673756008,1.49E-05,8.02E-05
ENSG00000156599,119.4172673,-0.598049699,0.192851224,0.001547059,0.005354757
ENSG00000156639,114.590305,1.248536379,0.207663825,8.28E-10,7.86E-09
ENSG00000156642,94.47250507,0.536882661,0.206018576,0.007690471,0.02142279
ENSG00000156671,77.78009982,1.655426279,0.268743131,2.27E-10,2.26E-09
ENSG00000156675,27.30967539,-0.869608658,0.377713241,0.012946671,0.033511213
ENSG00000156709,29.44737163,-0.900135293,0.386259974,0.011598915,0.030459568
ENSG00000156711,51.28051996,-1.11705018,0.29350849,6.86E-05,0.00032714
ENSG00000156858,57.94405399,0.995510567,0.299308936,0.000504367,0.00197119
ENSG00000156860,277.1198857,2.840711271,0.163539046,2.33E-68,1.98E-66
ENSG00000156873,100.9214651,3.5804315,0.329461021,3.57E-28,1.08E-26
ENSG00000156976,698.0927179,2.545192061,0.104044948,5.46E-133,1.18E-130
ENSG00000156983,55.15546414,2.375192333,0.336901915,3.85E-13,4.82E-12
ENSG00000156990,12.55142778,-1.185958882,0.557295375,0.013395242,0.03444277
ENSG00000157036,11.37795882,2.066296969,0.762721996,0.001421447,0.004968582
ENSG00000157077,25.28144036,-1.414869152,0.417690023,0.00024315,0.001022698
ENSG00000157106,72.38058722,1.795457844,0.273511402,1.47E-11,1.64E-10
ENSG00000157110,15.50632579,1.434899909,0.570752156,0.003947857,0.012114838
ENSG00000157181,75.50467057,1.838046744,0.26995468,2.64E-12,3.11E-11
ENSG00000157227,86.7736248,-1.239324509,0.225317525,1.66E-08,1.36E-07
ENSG00000157326,10.71278269,-2.468919195,0.804485113,0.000269085,0.001121327
ENSG00000157379,43.6585873,-1.301452593,0.306850537,9.05E-06,5.09E-05
ENSG00000157450,59.32958054,0.85268753,0.283154723,0.001667837,0.005712622
ENSG00000157483,40.0685069,-1.072357951,0.313176653,0.000309375,0.001271405
ENSG00000157514,11.23726981,-1.634823106,0.665388687,0.003488992,0.010871098
ENSG00000157540,24.36452838,2.155606809,0.508995982,4.98E-06,2.93E-05
ENSG00000157557,220.334676,0.675305653,0.153407093,8.13E-06,4.61E-05
ENSG00000157601,4.977571077,-2.380772806,1.055096618,0.003167526,0.010009584
ENSG00000157625,34.3762637,1.697109156,0.391459489,4.16E-06,2.48E-05
ENSG00000157764,26.34798223,2.399412665,0.498447114,2.94E-07,2.09E-06
ENSG00000157778,34.56418733,-0.999778246,0.35378282,0.00252952,0.008221237
ENSG00000157796,14.33896831,1.576803853,0.585866319,0.002049905,0.006829718
ENSG00000157800,28.8779717,1.67766162,0.420581842,1.92E-05,0.000101694
ENSG00000157870,11.24972035,-1.53297482,0.656030923,0.005215616,0.015362968
ENSG00000157881,36.43617386,1.53355698,0.364943324,8.56E-06,4.84E-05
ENSG00000158019,15.13127497,-1.515364283,0.664566939,0.005859273,0.01697505
ENSG00000158042,24.4442296,-2.828508032,0.522483222,7.97E-09,6.74E-08
ENSG00000158050,28.71473653,1.65645471,0.495613033,0.000242969,0.001022248
ENSG00000158055,98.62643252,-1.339514833,0.221592204,5.80E-10,5.57E-09
ENSG00000158092,18.3080752,-1.319776007,0.480924883,0.002229237,0.007343677
ENSG00000158109,72.26298284,-1.928853003,0.252413016,4.93E-15,7.29E-14
ENSG00000158158,15.30233607,1.250796045,0.552633872,0.009175079,0.024993306
ENSG00000158201,33.06062184,1.45469158,0.402341987,0.000106671,0.000485827
ENSG00000158301,21.21057668,1.24093317,0.484780287,0.004300412,0.013051614
ENSG00000158315,18.63760299,-1.278599897,0.575934423,0.009223301,0.025104842
ENSG00000158373,691.4066124,3.523182769,0.13240887,8.27E-157,2.24E-154
ENSG00000158406,418.6446998,5.499268313,0.271063093,1.67E-91,2.10E-89
ENSG00000158417,139.7330298,-0.53043433,0.176325095,0.002253823,0.007412479
ENSG00000158435,52.89372544,-1.3145044,0.301366134,5.10E-06,3.00E-05
ENSG00000158470,87.52094332,1.72607638,0.268202786,3.78E-11,4.07E-10
ENSG00000158480,26.23151987,1.530300903,0.439561948,0.000158751,0.000697028
ENSG00000158526,22.32918431,-1.207512969,0.434589279,0.002296198,0.007537473
ENSG00000158545,41.53131903,1.286020715,0.338979499,6.22E-05,0.000298523
ENSG00000158552,49.28938395,1.179435045,0.307408655,5.84E-05,0.000281786
ENSG00000158615,225.8270906,2.663210585,0.175018798,5.16E-53,3.28E-51
ENSG00000158623,19.9101244,-1.894210091,0.510502269,4.41E-05,0.000218096
ENSG00000158710,553.9598401,-1.731696689,0.096379858,1.11E-72,1.03E-70
ENSG00000158716,22.36491072,-1.549812176,0.522238861,0.000839965,0.003117674
ENSG00000158717,23.35199582,3.364776854,0.678664878,1.47E-07,1.08E-06
ENSG00000158747,66.20241868,-1.121684175,0.26583044,1.22E-05,6.69E-05
ENSG00000158769,153.0622266,-0.697432964,0.166071702,2.03E-05,0.000106786
ENSG00000158773,79.08623236,0.896560866,0.243450069,0.000145817,0.000644339
ENSG00000158796,109.3111391,1.822851542,0.235789901,2.85E-15,4.29E-14
ENSG00000158825,126.3383122,-1.614594683,0.230314002,6.95E-13,8.58E-12
ENSG00000158828,45.94678246,-1.178356967,0.296365998,3.22E-05,0.000163465
ENSG00000158850,108.5477201,2.35985461,0.239611346,1.37E-23,3.34E-22
ENSG00000158863,48.33288153,1.20572735,0.311354392,4.95E-05,0.000241897
ENSG00000158882,12.69978787,-1.405175806,0.575672005,0.004709182,0.014106079
ENSG00000158941,87.88899229,0.869443464,0.22960627,9.74E-05,0.000448737
ENSG00000158987,23.89565877,1.88198117,0.465723319,1.30E-05,7.12E-05
ENSG00000159063,17.75501913,-1.035078991,0.49481616,0.017643054,0.043696007
ENSG00000159079,16.28572736,-1.697393695,0.516820156,0.000257633,0.0010777
ENSG00000159082,28.46651484,3.063410561,0.497696275,1.31E-10,1.34E-09
ENSG00000159086,76.35940581,2.65552392,0.297100203,7.67E-20,1.54E-18
ENSG00000159128,131.2569209,-0.560880741,0.199866769,0.004163387,0.012685966
ENSG00000159140,356.9562257,2.133231199,0.135348602,1.19E-56,8.22E-55
ENSG00000159166,331.9406004,-2.39814674,0.147852988,6.19E-60,4.52E-58
ENSG00000159176,22.85210031,-1.448551036,0.425467834,0.000217552,0.000925181
ENSG00000159199,46.39032256,-1.976606861,0.339459005,1.25E-09,1.16E-08
ENSG00000159202,179.153466,1.256780578,0.165466795,1.38E-14,1.96E-13
ENSG00000159208,268.4200105,3.784344894,0.207072959,2.56E-75,2.49E-73
ENSG00000159214,12.2008067,1.597315117,0.727428775,0.007490915,0.020930274
ENSG00000159228,66.56945471,-2.888794049,0.28834716,1.71E-24,4.34E-23
ENSG00000159256,77.68562859,1.109177959,0.252237706,5.63E-06,3.28E-05
ENSG00000159337,25.118512,-0.941880901,0.400445659,0.010463618,0.028000373
ENSG00000159346,233.2536466,-0.916484803,0.136140087,1.05E-11,1.18E-10
ENSG00000159348,99.39548453,-1.67887936,0.227353848,4.41E-14,6.02E-13
ENSG00000159352,75.74316785,-1.007502877,0.244675243,2.10E-05,0.000110463
ENSG00000159377,215.9521647,-0.330432526,0.141235391,0.017824338,0.044081697
ENSG00000159388,182.177311,-1.550422293,0.152951532,1.24E-24,3.15E-23
ENSG00000159399,65.45739265,-0.634388384,0.272962794,0.015578612,0.039273811
ENSG00000159423,31.99831678,-1.906588326,0.372532079,6.97E-08,5.36E-07
ENSG00000159516,166.3191454,2.001818748,0.196970496,6.69E-25,1.71E-23
ENSG00000159527,31.90403047,-1.136934194,0.386430196,0.001477646,0.005146851
ENSG00000159579,53.46756198,1.506615336,0.303168449,2.74E-07,1.96E-06
ENSG00000159588,29.92198101,4.236527408,0.646391526,1.59E-11,1.77E-10
ENSG00000159592,126.4746411,1.65046587,0.201173218,7.17E-17,1.20E-15
ENSG00000159593,34.47879755,-1.660879631,0.37991525,3.48E-06,2.09E-05
ENSG00000159596,52.91855938,-1.283360123,0.290618572,4.09E-06,2.44E-05
ENSG00000159685,9.134155425,-1.558415485,0.713523518,0.007295222,0.020469537
ENSG00000159720,72.75568857,1.260994952,0.249897916,1.98E-07,1.43E-06
ENSG00000159792,8.961702616,-1.934883369,0.740637132,0.001645744,0.005650974
ENSG00000159840,221.6975284,1.474688825,0.168193814,6.40E-19,1.22E-17
ENSG00000159873,209.2903301,3.136549598,0.215719083,1.37E-48,7.92E-47
ENSG00000159885,21.95087972,1.986660747,0.554832755,7.64E-05,0.000361123
ENSG00000159899,81.61368876,5.746159697,0.724700654,4.13E-15,6.13E-14
ENSG00000160014,92.78732681,-0.594605694,0.206997432,0.0032295,0.010177461
ENSG00000160049,22.88512077,-1.603187172,0.441093648,7.89E-05,0.000371055
ENSG00000160058,78.93704568,0.795796914,0.227753431,0.000327475,0.001341793
ENSG00000160087,78.13742765,1.699085589,0.283135215,5.73E-10,5.50E-09
ENSG00000160113,33.78277728,-1.187537123,0.384878462,0.000885485,0.003267296
ENSG00000160188,12.36435094,2.176524535,0.796296683,0.001170163,0.004180235
ENSG00000160194,16.74794411,-1.391855842,0.506105944,0.002005311,0.0067038
ENSG00000160199,44.71334876,2.693046877,0.392291161,1.28E-12,1.54E-11
ENSG00000160208,24.18175016,-1.281349841,0.42192144,0.000931348,0.003420066
ENSG00000160209,61.04269838,1.150008568,0.27389137,1.32E-05,7.18E-05
ENSG00000160211,33.59037767,-1.833442007,0.372516975,2.02E-07,1.46E-06
ENSG00000160213,403.2683895,-1.404703564,0.134963862,8.25E-26,2.20E-24
ENSG00000160282,9.396129052,5.606565064,2.390260173,3.45E-05,0.000174533
ENSG00000160294,53.9845392,0.848200893,0.288957912,0.002182673,0.007207677
ENSG00000160299,29.14926407,1.674370425,0.443069253,4.60E-05,0.000226822
ENSG00000160305,27.76796313,1.40178817,0.415680437,0.000270326,0.001126017
ENSG00000160352,9.499702801,1.455757822,0.738937019,0.014320987,0.036557459
ENSG00000160360,81.96914954,4.190052492,0.421590685,9.22E-24,2.26E-22
ENSG00000160410,64.93110495,0.829387175,0.277111,0.001825622,0.006183993
ENSG00000160446,15.17322431,-2.074193424,0.622291536,0.000148001,0.000652364
ENSG00000160447,15.85199205,2.36467696,0.76957702,0.00043189,0.001719674
ENSG00000160469,20.63580133,5.52818958,1.301000501,1.28E-06,8.20E-06
ENSG00000160471,24.9191252,7.331737817,2.405834171,2.00E-08,1.62E-07
ENSG00000160472,10.89386814,5.379830776,2.403566819,8.86E-05,0.000412659
ENSG00000160551,91.11494073,1.143906296,0.227004163,2.35E-07,1.68E-06
ENSG00000160570,371.8377874,3.137992406,0.174699977,7.96E-73,7.48E-71
ENSG00000160584,44.10112757,2.388565837,0.378664029,5.57E-11,5.91E-10
ENSG00000160606,6.988117197,-2.696343669,1.124960089,0.001769899,0.006023332
ENSG00000160613,19.29830865,1.394805313,0.494128689,0.001683847,0.005758883
ENSG00000160633,157.628123,2.48694879,0.20015367,3.85E-36,1.58E-34
ENSG00000160679,132.2621385,1.836524718,0.199938975,1.11E-20,2.35E-19
ENSG00000160685,141.3915695,-1.546275597,0.183755214,1.29E-17,2.26E-16
ENSG00000160688,34.75954766,-0.805880197,0.336993294,0.01103867,0.029221877
ENSG00000160691,171.648329,-0.747328437,0.161341959,2.65E-06,1.63E-05
ENSG00000160695,53.59553896,1.266781221,0.30085341,1.10E-05,6.12E-05
ENSG00000160703,25.01785687,-1.061675953,0.393238506,0.003426555,0.010707984
ENSG00000160710,69.24642293,-0.642871392,0.237062068,0.005139313,0.015186835
ENSG00000160712,215.265939,2.405681533,0.197271678,8.48E-35,3.31E-33
ENSG00000160741,139.0762435,2.203524259,0.229567156,1.76E-22,4.07E-21
ENSG00000160746,16.46911571,-1.629169653,0.513204572,0.000395884,0.001592303
ENSG00000160752,202.028675,0.414880547,0.15009221,0.005162556,0.015229431
ENSG00000160781,35.9164406,1.755065687,0.394633718,2.29E-06,1.42E-05
ENSG00000160785,35.54181472,0.98983322,0.351238522,0.002685414,0.008662625
ENSG00000160789,238.8905992,-1.005311699,0.13840385,2.00E-13,2.58E-12
ENSG00000160799,52.16611562,1.467349175,0.314013372,1.20E-06,7.74E-06
ENSG00000160862,12.17354642,1.450033153,0.602089249,0.00497404,0.014790293
ENSG00000160877,58.62145388,-0.817962112,0.275874047,0.00202394,0.006755452
ENSG00000160886,251.7401297,5.042929647,0.307190384,1.09E-60,8.11E-59
ENSG00000160888,378.5484991,1.662828671,0.132803798,1.65E-36,6.82E-35
ENSG00000160908,18.53280835,1.150076716,0.492443098,0.008432042,0.02326313
ENSG00000160932,41.35498285,-2.357553968,0.350366178,2.90E-12,3.41E-11
ENSG00000160951,2.80803999,3.782542339,2.985107316,0.0055023,0.016073611
ENSG00000160953,43.38981724,2.754347849,0.42855668,2.43E-11,2.65E-10
ENSG00000160961,9.706492564,1.491788218,0.748265036,0.013090122,0.033834742
ENSG00000161011,1572.520893,3.581247318,0.096298944,1.62E-303,1.02E-300
ENSG00000161016,910.0022164,-1.256788572,0.083518399,1.62E-51,9.86E-50
ENSG00000161021,36.71489997,0.722794071,0.330081807,0.020436472,0.049417088
ENSG00000161091,60.7320904,1.502953175,0.298169685,1.63E-07,1.19E-06
ENSG00000161179,32.69913266,-0.874346534,0.387160675,0.014310621,0.036537756
ENSG00000161202,107.199704,1.420487207,0.222994703,7.33E-11,7.73E-10
ENSG00000161203,147.2551861,-0.845298705,0.167735895,3.14E-07,2.22E-06
ENSG00000161217,53.88719645,-1.429481274,0.280437618,1.24E-07,9.21E-07
ENSG00000161243,8.795694766,-1.683113744,0.733549441,0.004840863,0.014444089
ENSG00000161249,624.4357661,-0.934819875,0.112169229,4.97E-17,8.43E-16
ENSG00000161513,13.50210993,-1.266347039,0.54400807,0.007393843,0.020709365
ENSG00000161526,74.98495633,1.793417753,0.264891109,3.60E-12,4.19E-11
ENSG00000161547,474.8034123,1.873532665,0.116751428,1.58E-58,1.13E-56
ENSG00000161594,7.269589994,5.854923001,2.419449602,2.15E-05,0.000112494
ENSG00000161638,362.1372467,3.917932428,0.201793599,1.23E-84,1.39E-82
ENSG00000161642,153.3088371,-0.503405006,0.179345937,0.003960047,0.012141447
