,baseMean,log2FoldChange,lfcSE,pvalue,padj
SNHG3,38.44556804,0.702065452,0.341557483,0.028919799,0.066009466
ARFGAP3,63.61172617,0.183508772,0.28790001,0.507179547,0.620540629
DBNDD2,84.15013464,0.173986134,0.246421745,0.470662586,0.587767056
MIR210HG,22.52429524,-0.966348424,0.551047799,0.040755098,0.087400211
NOP14-AS1,24.52689816,0.751191436,0.455295175,0.065831098,0.128787802
HOXC-AS2,1.987507401,0.631729084,1.16513026,0.222783692,0.334611988
LINC02381,10.20804456,0.422529397,0.668416648,0.411350687,0.531719696
SHLD3,11.88620825,0.391168144,0.582678616,0.41637433,0.536955963
TMEM200B,4.174218823,0.227505101,0.828844502,0.646542725,0.741485049
C1orf210,53.65295845,-0.143586106,0.299220567,0.612681433,0.713081199
AP001453.2,19.91196813,0.272676476,0.470598342,0.514628155,0.627373545
GALNT4,9.732409777,0.407543635,0.634141006,0.41761078,0.538148171
AC009120.2,4.132455596,1.159394432,1.15501613,0.090269559,0.165258677
ERVK13-1,7.066785981,0.867321278,0.805255968,0.135715559,0.229065043
AC008870.2,8.322915784,1.40858315,1.028664505,0.039468539,0.085370822
EPPK1,36.52188549,-0.266232642,0.339197448,0.404307822,0.524778776
GAN,23.69941388,0.802998037,0.437982277,0.043253721,0.091816851
AC006504.1,2.28467405,1.003371298,1.469571224,0.087577646,0.161616946
AC020978.5,17.76250589,-0.515486985,0.519847051,0.25005936,0.365050161
CORO7,14.48608594,0.637932183,0.536667716,0.165351018,0.266239795
AC104564.3,6.686551388,0.985187241,0.987433408,0.112704097,0.197175018
AC127024.5,3.643978666,1.831370619,1.885471923,0.026568611,0.061456057
AC010327.4,15.45358903,0.851293946,0.613820413,0.092301389,0.168197434
ZNF224,14.4889869,0.471912046,0.53288481,0.300995654,0.419654479
AC132192.2,11.25856824,1.216114914,0.818964122,0.045565881,0.09575288
MIR4453HG,11.11110289,0.68418617,0.664889509,0.190687837,0.296840625
ZNF528-AS1,4.703762991,0.580072139,0.878034088,0.295162398,0.413485409
AC004918.4,10.1031034,0.225608543,0.721910682,0.662421039,0.754802274
Z83843.1,5.962193188,0.424099926,0.795001771,0.425874627,0.545435718
AC005041.3,2.613602865,1.244205281,1.789103812,0.051904571,0.106383942
AL139246.5,28.74267494,0.04235761,0.418300626,0.913010032,0.944210015
AC093673.2,3.331568492,0.610034427,1.196776668,0.168245721,0.269599507
AC104506.1,10.20465332,0.919452181,0.832793311,0.117626742,0.204130915
PAXIP1-AS1,13.13964754,0.802167102,0.59199901,0.103657747,0.184530045
AC103691.1,13.02439204,0.814953946,0.627254989,0.110482607,0.194051161
AC080038.1,3.772229852,1.872990559,1.795779601,0.025536792,0.059469938
MLLT6,17.23538222,0.219915367,0.464580208,0.596919982,0.699575011
AP003419.3,4.138933474,0.570066288,1.187026773,0.15914479,0.258376247
AC005363.2,7.116251446,1.798384462,1.77888276,0.030381703,0.068766197
AC015871.4,8.718541963,1.080688493,0.765896929,0.063348,0.124654557
EBLN3P,25.46105452,0.87787647,0.413435087,0.020317996,0.049156441
AC004706.3,4.474442552,0.191321837,0.794889422,0.703130039,0.786902865
